REP_NUM,SO#,C1R#,
"18704","25584",""
"12995","6991",""
"14564","6991",""
"15621","6994",""
"12546","7121",""
"12808","7121",""
"13292","7121",""
"13293","7121",""
"15585","7121",""
"15833","7121",""
"16091","7121",""
"16539","7121",""
"18233","7121",""
"19024","7121",""
"18168","11992",""
"18351","11992",""
"18646","11992",""
"18499","11036",""
"18811","11036",""
"18910","11036",""
"16520","12977",""
"18236","12977",""
"18649","12977",""
"18929","12977",""
"12552","11632",""
"12652","11632",""
"13277","11632",""
"18453","12482",""
"18454","12482",""
"18455","12482",""
"18502","12482",""
"18578","12482",""
"18579","12482",""
"18798","12482",""
"18925","12482",""
"19063","12482",""
"19071","11053",""
"13422","11056",""
"13425","11056",""
"14212","11056",""
"18612","11074",""
"18826","11074",""
"13300","12430",""
"16675","12430",""
"18659","12430",""
"18829","12430",""
"18315","21770",""
"18637","21770",""
"18757","21770",""
"18943","11992",""
"13658","5012",""
"18237","5012",""
"18467","5012",""
"18680","5012",""
"18834","5012",""
"18239","21476",""
"18636","21476",""
"18575","10579",""
"19361","23480",""
"12637","7148",""
"13913","7189",""
"16772","7189",""
"18510","7189",""
"19040","7189",""
"14232","7116",""
"13912","7153",""
"18915","10614",""
"19021","10614",""
"18485","10872",""
"18787","10872",""
"19019","10872",""
"18179","12492",""
"18469","12492",""
"12530","10792",""
"19045","10852",""
"13020","10793",""
"13321","10793",""
"18475","10793",""
"18476","10793",""
"18489","10793",""
"18674","10793",""
"19009","10793",""
"12522","10794",""
"18602","10794",""
"18919","10794",""
"18802","10812",""
"16093","11212",""
"18561","11212",""
"18557","10819",""
"12387","20305",""
"18991","22307",""
"13367","6841",""
"19052","7988",""
"15612","10148",""
"16134","10148",""
"18257","10579",""
"16534","22476",""
"19036","22476",""
"15603","13033",""
"16734","10515",""
"13349","10516",""
"16111","10516",""
"18490","10516",""
"18918","10516",""
"16967","10518",""
"19049","10530",""
"18995","12072",""
"12881","10569",""
"18830","29985",""
"18831","29985",""
"19034","29985",""
"19035","29985",""
"19112","29985",""
"13892","10572",""
"18941","22243",""
"12513","7244",""
"13932","7244",""
"15592","7244",""
"16792","7244",""
"18166","7244",""
"18350","7244",""
"18665","7244",""
"18800","7244",""
"13276","7176",""
"16678","7176",""
"18521","7176",""
"18686","7176",""
"19037","7176",""
"19038","7176",""
"19039","7176",""
"13654","7108",""
"16087","7108",""
"18480","7108",""
"19017","7108",""
"13237","7988",""
"16256","7988",""
"18293","7988",""
"18495","7988",""
"18604","7988",""
"18683","7988",""
"12529","10519",""
"13572","13972",""
"16092","13972",""
"16537","13972",""
"15912","30165",""
"18177","30165",""
"18249","30165",""
"18323","30165",""
"18460","30165",""
"18818","30165",""
"14273","10577",""
"14292","22476",""
"12873","10158",""
"13580","10158",""
"14561","10158",""
"18333","10158",""
"18334","10158",""
"18335","10158",""
"18517","10158",""
"14574","10159",""
"12993","10162",""
"12912","10163",""
"13270","10163",""
"16632","10163",""
"16633","10163",""
"18248","10163",""
"18338","10163",""
"18598","10163",""
"18655","10163",""
"18666","10817",""
"18832","10817",""
"18940","10817",""
"15623","10167",""
"16513","10288",""
"18348","10692",""
"18667","10692",""
"12434","21748",""
"12512","21748",""
"16132","21748",""
"18312","21748",""
"18320","21748",""
"18639","21748",""
"18513","22412",""
"16152","22224",""
"16153","22224",""
"12807","10152",""
"14272","7109",""
"18785","7109",""
"18181","8308",""
"18313","8308",""
"18791","8308",""
"19006","8308",""
"14573","16080",""
"15945","16080",""
"16518","16080",""
"18336","16080",""
"18355","16080",""
"19028","16080",""
"12272","11462",""
"12538","11462",""
"14392","11462",""
"13113","10428",""
"18337","10428",""
"18507","10428",""
"13212","10370",""
"18526","10370",""
"19030","10408",""
"13656","8829",""
"13660","29448",""
"16680","29448",""
"16681","29448",""
"16807","29448",""
"18523","29448",""
"19007","29448",""
"13312","12979",""
"18292","12979",""
"18352","12979",""
"18657","12979",""
"18828","12979",""
"18942","12979",""
"13915","9233",""
"13346","29347",""
"13372","29347",""
"14563","29347",""
"19001","29347",""
"14412","9748",""
"18707","25004",""
"13835","10620",""
"18215","22224",""
"18216","22224",""
"18926","22224",""
"13933","27544",""
"15693","27544",""
"16260","27544",""
"16089","27105",""
"18562","27105",""
"13345","24678",""
"13345","24678",""
"13376","24678",""
"13376","24678",""
"14562","24678",""
"14562","24678",""
"37705","34784",""
"37712","20084",""
"37715","36063",""
"37771","24784",""
"37775","25864",""
"37788","37786",""
"37791","34419",""
"37798","34419",""
"37815","36176",""
"37831","34798",""
"37832","25864",""
"37838","25025",""
"37843","30205",""
"37852","35642",""
"64708","62593",""
"37856","35642",""
"40238","38001",""
"40242","36454",""
"40248","36279",""
"40252","34336",""
"40263","38375",""
"40293","26904",""
"40294","28784",""
"40299","26064",""
"40305","34706",""
"40312","39885",""
"40316","37671",""
"40323","38040",""
"40324","24784",""
"40330","36201",""
"40336","36625",""
"40337","36625",""
"40343","29986",""
"40341","34860",""
"40345","36280",""
"40350","34838",""
"40352","38375",""
"40354","30036",""
"40355","34599",""
"40356","34580",""
"40357","34724",""
"40358","31685",""
"40364","25864",""
"40372","28784",""
"40376","25825",""
"40379","36227",""
"40383","26904",""
"37878","34344",""
"37888","36283",""
"37890","36236",""
"37891","25825",""
"37894","23084",""
"37904","34838",""
"37910","34120",""
"37915","34540",""
"37914","36201",""
"37916","37786",""
"37918","34419",""
"37930","24784",""
"37933","34498",""
"37946","28644",""
"37954","29512",""
"37956","36063",""
"38045","27626",""
"37959","31685",""
"37961","25864",""
"37963","35430",""
"37964","37070",""
"37971","34564",""
"37974","37583",""
"37977","24784",""
"37990","25025",""
"37984","35893",""
"37986","34838",""
"37997","29512",""
"38005","36572",""
"38008","36556",""
"40403","34485",""
"40402","34508",""
"40404","34566",""
"40406","29986",""
"40409","34419",""
"40410","34419",""
"40413","22904",""
"40412","34419",""
"40414","34600",""
"40415","23913",""
"40416","38375",""
"40417","23913",""
"40418","34580",""
"40419","27911",""
"40426","34208",""
"40430","34419",""
"40431","25864",""
"40436","39885",""
"40437","34706",""
"40455","34233",""
"40474","36176",""
"40483","22481",""
"40484","28284",""
"40490","29986",""
"40491","34419",""
"64751","62276",""
"40498","36363",""
"40499","38375",""
"40504","31685",""
"64754","62276",""
"40517","24784",""
"38012","36748",""
"38015","25864",""
"38016","25864",""
"38017","36454",""
"38022","26904",""
"38025","31804",""
"38029","20084",""
"38035","34424",""
"38032","28644",""
"38033","37786",""
"38039","37786",""
"38048","36363",""
"38059","34424",""
"38054","29986",""
"38067","23064",""
"38069","31685",""
"38070","25864",""
"38225","36927",""
"38094","31685",""
"38095","36486",""
"38103","20084",""
"38212","24784",""
"38112","28644",""
"38127","36386",""
"38135","38101",""
"64734","59914",""
"38151","31344",""
"38160","36455",""
"38162","37602",""
"38171","35430",""
"40525","26904",""
"40529","21064",""
"40535","39885",""
"40540","36813",""
"40543","31325",""
"40545","29986",""
"40546","31786",""
"40548","38128",""
"40549","38375",""
"40550","22904",""
"40551","31685",""
"40553","36199",""
"40555","36812",""
"40558","28284",""
"40570","28784",""
"40571","36602",""
"40575","34120",""
"40577","34706",""
"40580","34838",""
"40583","24784",""
"40587","34419",""
"40592","39432",""
"40595","36364",""
"40599","36657",""
"40601","26064",""
"40602","38375",""
"40603","31685",""
"40604","29986",""
"40608","31325",""
"40606","23913",""
"40607","31965",""
"40614","34419",""
"40616","38427",""
"40620","24784",""
"40623","27939",""
"40626","39885",""
"40627","36386",""
"40629","34419",""
"40630","23913",""
"40633","27564",""
"40636","29986",""
"40637","34860",""
"40638","31685",""
"40641","36363",""
"40646","36238",""
"40652","36176",""
"38187","32304",""
"38195","34604",""
"38205","37583",""
"38207","36609",""
"38220","25864",""
"38228","36227",""
"38232","34465",""
"38250","28484",""
"38258","30036",""
"38267","34208",""
"38283","29984",""
"38339","35417",""
"38296","34419",""
"38298","31325",""
"38303","29986",""
"38310","37786",""
"38311","34646",""
"38319","38101",""
"38321","26264",""
"38327","35642",""
"38330","37786",""
"38331","34646",""
"38337","23084",""
"38342","35785",""
"38346","25864",""
"38349","34679",""
"40688","34208",""
"40689","34208",""
"64778","57933",""
"40787","39385",""
"35790","26647","35789"
"35791","26647","35789"
"35793","26647","35789"
"35811","29044","35810"
"35813","29044","35810"
"35814","29044","35810"
"38350","34120",""
"38352","34329",""
"38357","36342",""
"38364","29986",""
"38366","36308",""
"38368","34600",""
"38370","23104",""
"38380","27564",""
"38383","22904",""
"38385","31685",""
"38388","28644",""
"38389","29512",""
"38393","38128",""
"38397","37583",""
"38398","28784",""
"38401","38128",""
"38403","24666",""
"38405","34646",""
"38407","22904",""
"38408","34679",""
"38411","35430",""
"38412","36236",""
"38413","36236",""
"38414","34329",""
"38415","37786",""
"38416","36454",""
"38417","38040",""
"38422","34600",""
"38423","31946",""
"38429","36879",""
"38431","20084",""
"38435","29512",""
"38436","34859",""
"38437","27911",""
"38438","34599",""
"38439","34580",""
"38443","35642",""
"38444","31804",""
"38446","35417",""
"38450","36363",""
"38452","36062",""
"38454","34838",""
"38455","26904",""
"38461","34233",""
"38467","25825",""
"38470","34679",""
"38472","35982",""
"38478","7256",""
"38481","37671",""
"38482","37671",""
"38485","36340",""
"38493","29986",""
"38496","31786",""
"38497","27626",""
"38500","34208",""
"38499","22904",""
"38501","37786",""
"38503","36710",""
"38507","36674",""
"38506","34450",""
"38509","38427",""
"38512","7071",""
"38515","34540",""
"38514","24677",""
"38516","24677",""
"40835","24784",""
"40849","35785",""
"64814","59410",""
"36101","34832",""
"38517","27131",""
"38520","21064",""
"38519","36791",""
"38521","36835",""
"38522","36295",""
"38523","38375",""
"38526","31685",""
"38525","38101",""
"38529","24784",""
"38530","34859",""
"38533","36065",""
"38535","35611",""
"38536","36796",""
"38537","36317",""
"38538","36812",""
"38539","27926",""
"38544","36386",""
"38541","36283",""
"38542","27760",""
"38543","34540",""
"38545","30444",""
"38549","36236",""
"38548","28824",""
"38550","36975",""
"38551","25824",""
"38553","34552",""
"38554","34560",""
"38559","36176",""
"38561","34374",""
"38563","34646",""
"38565","38427",""
"38566","37583",""
"38574","36454",""
"38575","23104",""
"38577","37786",""
"38578","25864",""
"38579","36556",""
"38583","36342",""
"38585","28784",""
"38587","28484",""
"38590","38128",""
"38609","38040",""
"38592","29986",""
"38595","29084",""
"38598","36363",""
"38601","36349",""
"38607","36236",""
"38605","36975",""
"38608","36065",""
"38611","31685",""
"38614","36609",""
"38620","20084",""
"38621","35417",""
"38636","38375",""
"38626","24904",""
"38628","30205",""
"38631","22480",""
"38632","36326",""
"38633","38128",""
"38634","25864",""
"38639","30444",""
"38674","36943",""
"38641","30205",""
"38642","29512",""
"38650","36281",""
"38687","24784",""
"38653","37602",""
"38655","36201",""
"38657","28824",""
"38658","27131",""
"38659","36835",""
"38660","34572",""
"36167","29044",""
"36216","35416",""
"36220","29044",""
"36221","35416",""
"36226","35416",""
"36237","29044",""
"36255","35416",""
"36256","29044",""
"36261","35416",""
"36263","29044",""
"36273","35416",""
"38668","29512",""
"38669","34819",""
"38676","37602",""
"38678","22904",""
"38680","34679",""
"38681","28784",""
"38686","36279",""
"38690","24677",""
"38699","36454",""
"38708","27626",""
"38712","26904",""
"38721","36236",""
"38725","37786",""
"38789","36974",""
"38741","29986",""
"38740","38427",""
"38753","35430",""
"38756","36893",""
"38757","29512",""
"38758","38375",""
"38765","38101",""
"38768","34706",""
"38771","35642",""
"38772","35642",""
"38783","35415",""
"38784","24784",""
"38786","37583",""
"38787","36548",""
"38788","34837",""
"38790","36901",""
"38791","36317",""
"38801","29986",""
"12531","7155",""
"13281","7155",""
"13284","7155",""
"13663","7155",""
"14570","7155",""
"18633","7241",""
"18820","22063",""
"12911","7101",""
"16084","7101",""
"18170","7101",""
"18520","7101",""
"18634","7101",""
"18902","7101",""
"19060","7101",""
"18793","7164",""
"16717","21715",""
"18754","21715",""
"18904","21715",""
"16530","45",""
"12812","7199",""
"18504","7199",""
"18522","7199",""
"18813","7199",""
"19069","7199",""
"36287","29044",""
"38810","25825",""
"38814","23794",""
"38828","34331",""
"38818","37786",""
"38827","23794",""
"38830","36549",""
"38833","28644",""
"38838","26264",""
"38837","29986",""
"38841","36363",""
"38842","37297",""
"38844","34600",""
"38862","36675",""
"38927","36295",""
"38951","31786",""
"39033","36393",""
"64739","56580",""
"12412","7230",""
"12910","7230",""
"13239","7230",""
"13575","7230",""
"18650","7230",""
"12801","7241",""
"12835","7241",""
"13306","7241",""
"13661","7241",""
"16527","7241",""
"16682","7241",""
"18180","7241",""
"18349","7241",""
"16517","20677",""
"19291","7194",""
"13304","47",""
"16088","47",""
"16158","47",""
"16710","47",""
"18194","47",""
"18235","47",""
"18508","47",""
"18595","47",""
"18920","47",""
"18487","7238",""
"19010","7238",""
"19011","7238",""
"18756","26005",""
"18835","26005",""
"18994","26005",""
"19046","26005",""
"39022","7256",""
"39030","36810",""
"39035","34419",""
"64746","56580",""
"39043","35417",""
"39046","38375",""
"39047","31685",""
"39048","36657",""
"39126","36062",""
"18759","22309",""
"18842","22309",""
"19055","22309",""
"13854","7081",""
"15600","7081",""
"12909","7158",""
"16634","7158",""
"16715","7158",""
"12998","7122",""
"16573","7122",""
"16732","7122",""
"16755","7122",""
"18558","7122",""
"18682","7122",""
"18865","7122",""
"18900","7122",""
"18901","7122",""
"19027","7122",""
"12550","5011",""
"12634","5011",""
"13268","5011",""
"13657","5011",""
"14492","5011",""
"39153","25864",""
"39154","25864",""
"39179","38180",""
"39197","35768",""
"39255","36870",""
"12861","22764",""
"12972","22764",""
"13140","22764",""
"18330","22764",""
"18992","31347",""
"18764","7077",""
"15596","7102",""
"13664","7073",""
"13665","7073",""
"16574","7134",""
"12523","7207",""
"12633","7207",""
"13252","7207",""
"13916","7207",""
"18354","7207",""
"18668","7207",""
"18801","7207",""
"19048","7207",""
"18506","22309",""
"18577","22309",""
"39316","37602",""
"39329","35718",""
"39366","38427",""
"39367","38427",""
"39370","37602",""
"39372","7256",""
"39383","37070",""
"39392","35430",""
"39406","35430",""
"39434","36252",""
"39425","24666",""
"39442","36600",""
"39444","34208",""
"13437","7096",""
"18328","7096",""
"18488","7096",""
"18673","7096",""
"12865","12983",""
"12986","12983",""
"18503","12983",""
"16155","7162",""
"16514","7162",""
"16515","7162",""
"16576","7162",""
"18452","7131",""
"15946","7137",""
"16083","7079",""
"17012","7079",""
"13320","7094",""
"15763","7098",""
"16516","7098",""
"16708","7098",""
"18246","7098",""
"18603","7098",""
"18984","7098",""
"39466","35642",""
"39512","34216",""
"39528","36252",""
"39529","36252",""
"39538","36252",""
"39563","34419",""
"39593","26904",""
"39638","29986",""
"18936","7156",""
"19031","7156",""
"18457","15388",""
"18642","15388",""
"18928","15388",""
"18989","15388",""
"19109","15388",""
"15616","7103",""
"16156","7103",""
"16709","7103",""
"18497","7103",""
"18827","7103",""
"19015","7103",""
"18632","7269",""
"14592","7237",""
"39629","38378",""
"39651","36363",""
"39654","38040",""
"39660","31685",""
"39661","31685",""
"39663","38375",""
"39664","34724",""
"39769","26904",""
"12879","7117",""
"13583","7117",""
"18297","7117",""
"18325","7117",""
"18629","7117",""
"18630","7117",""
"18790","7117",""
"13914","16086",""
"14353","31864",""
"39778","29986",""
"39781","34419",""
"39783","38427",""
"39803","29512",""
"39806","38375",""
"39807","31786",""
"39818","28644",""
"39834","36342",""
"39838","24784",""
"39852","21183",""
"39856","34419",""
"39880","31946",""
"39886","34419",""
"39892","36699",""
"39901","28484",""
"39907","26064",""
"12696","7107",""
"13316","7107",""
"13523","7123",""
"18331","7123",""
"18519","7123",""
"18751","7123",""
"18752","7123",""
"19002","7123",""
"12541","10153",""
"13261","10153",""
"14372","10153",""
"18934","10153",""
"13249","7213",""
"16198","7213",""
"16545","7213",""
"39917","28284",""
"39919","34860",""
"39921","29512",""
"39932","36176",""
"39933","26064",""
"39937","22904",""
"39952","29512",""
"39956","38128",""
"39969","28644",""
"39975","35785",""
"39989","38375",""
"39992","31786",""
"39997","36281",""
"39998","35906",""
"40007","31685",""
"40016","29512",""
"40035","23064",""
"40061","36748",""
"40073","21064",""
"40075","21064",""
"40077","36513",""
"40085","25864",""
"40087","34832",""
"40097","31946",""
"40124","36342",""
"40127","36712",""
"40145","36888",""
"40169","36572",""
"40174","29986",""
"40226","39385",""
"40227","34419",""
"40232","22904",""
"64749","61686",""
"37521","34234",""
"37706","35785",""
"37642","34216",""
"37675","36625",""
"37672","36794",""
"37688","36378",""
"37699","25864",""
"37700","31325",""
"42815","36308",""
"42817","36369",""
"42818","24784",""
"42821","37156",""
"42822","41035",""
"42824","34838",""
"42825","30424",""
"42826","26904",""
"42829","35610",""
"42831","41017",""
"42832","34706",""
"42833","35612",""
"42834","36712",""
"42836","36236",""
"42838","36236",""
"42840","36793",""
"42843","37092",""
"42847","41066",""
"42848","34501",""
"42849","31946",""
"42851","41066",""
"42853","22784",""
"42855","29024",""
"42856","34120",""
"42857","22478",""
"42860","40794",""
"42863","29684",""
"42865","37782",""
"42868","36549",""
"42867","41001",""
"42869","23104",""
"42870","38375",""
"42874","31946",""
"42873","41074",""
"42875","31946",""
"42877","37370",""
"42879","36294",""
"42880","36609",""
"42881","41052",""
"42883","41045",""
"42884","41022",""
"42886","34835",""
"42889","41076",""
"42890","22784",""
"42891","37034",""
"42892","22478",""
"42893","26904",""
"42896","36380",""
"42895","36814",""
"42897","34419",""
"42898","34120",""
"42900","36380",""
"42901","31545",""
"42904","41080",""
"42906","41075",""
"42907","34706",""
"42908","36712",""
"42909","41077",""
"42910","41116",""
"42911","41073",""
"42912","37074",""
"42914","31325",""
"42915","42325",""
"42916","31804",""
"42919","24394",""
"42922","36236",""
"42923","36316",""
"42924","35720",""
"42925","37145",""
"42927","41039",""
"42933","29512",""
"42931","35645",""
"42934","36709",""
"42935","36709",""
"42936","36709",""
"42938","42608",""
"42941","32344",""
"42947","35611",""
"42957","30424",""
"42960","32344",""
"42672","34835",""
"42673","41074",""
"42689","29024",""
"42695","41078",""
"42696","21183",""
"42697","25025",""
"42698","31946",""
"42699","31786",""
"42700","34120",""
"42701","41037",""
"42702","32344",""
"42703","36813",""
"42705","22784",""
"42706","36609",""
"42710","36199",""
"42712","38001",""
"42713","34877",""
"42716","40794",""
"42717","36712",""
"42718","27939",""
"42721","27939",""
"42722","41080",""
"42723","27939",""
"42724","27939",""
"42725","38375",""
"42731","31965",""
"42742","29512",""
"42746","24394",""
"42748","31786",""
"42771","31786",""
"42773","37782",""
"42774","36609",""
"42775","40885",""
"42776","32344",""
"42778","41041",""
"42779","31431",""
"42782","41009",""
"42830","34079",""
"42786","24394",""
"42788","41006",""
"42792","41044",""
"42791","24904",""
"42797","37156",""
"42799","37370",""
"42800","23084",""
"42803","41207",""
"42804","34860",""
"42806","40066",""
"42812","34567",""
"42985","41017",""
"45058","41937",""
"45003","29512",""
"45004","29512",""
"41330","36943",""
"41341","41021",""
"41349","24784",""
"41351","34216",""
"41379","40994",""
"41405","37616",""
"41421","36227",""
"41432","36609",""
"41447","41021",""
"41449","26264",""
"41471","37034",""
"41472","34501",""
"41478","34818",""
"41485","29024",""
"41490","24784",""
"41495","31325",""
"41494","36898",""
"41500","36236",""
"41511","22784",""
"41530","34120",""
"41533","34419",""
"41537","34419",""
"41538","38375",""
"41542","29512",""
"41543","36227",""
"41544","41100",""
"41547","37616",""
"41549","36609",""
"41550","31786",""
"41561","34860",""
"41559","36335",""
"41563","41017",""
"41566","22478",""
"41572","35906",""
"41574","31325",""
"41575","40794",""
"41576","40736",""
"44012","34332",""
"41587","34120",""
"41588","28284",""
"41592","40827",""
"41594","36316",""
"41603","27931",""
"41626","22478",""
"41606","22784",""
"41608","36372",""
"41615","40932",""
"41617","31804",""
"41621","41183",""
"41630","29024",""
"41633","40918",""
"41637","31946",""
"41638","41183",""
"41639","41147",""
"41642","40994",""
"41646","34419",""
"41649","36486",""
"41672","41021",""
"41657","26904",""
"41656","40885",""
"41659","25025",""
"41660","37616",""
"41666","41008",""
"41667","31786",""
"41668","38375",""
"41673","31346",""
"41675","31786",""
"41676","35906",""
"41677","34860",""
"41678","41082",""
"41681","34877",""
"41714","35612",""
"41725","41004",""
"41691","24394",""
"41693","34971",""
"41700","31325",""
"41701","40996",""
"41704","36236",""
"41717","34877",""
"41726","24784",""
"41733","36335",""
"44167","24784",""
"41742","31544",""
"41744","29684",""
"41758","41119",""
"41755","40928",""
"41760","36236",""
"41771","31325",""
"41773","36316",""
"41777","36308",""
"41785","37616",""
"41790","41202",""
"41797","34321",""
"41798","29024",""
"41799","22784",""
"41801","36372",""
"41802","22478",""
"41803","41202",""
"41805","36609",""
"41809","40885",""
"41820","29512",""
"41827","34120",""
"41835","40928",""
"41837","36414",""
"41842","38375",""
"41844","41074",""
"41850","31786",""
"41881","24784",""
"41861","22784",""
"41862","36372",""
"41872","41085",""
"41875","36064",""
"41880","36812",""
"41893","38375",""
"41896","36609",""
"41914","34332",""
"41916","34877",""
"41938","41937",""
"41957","36227",""
"41961","35906",""
