TRANSACTION_ID,NATURE,PERC_OWNER,C4R#,
"80159","","",""
"80240","","",""
"80454","","",""
"80455","","",""
"80530","","",""
"80539","","",""
"68309","","",""
"72206","","",""
"633613","In-kind Fundraiser Reception","",""
"633913","Beverages & Food","0",""
"634157","Trophies","",""
"645827","Accounting Services","",""
"649388","Postage, Mailing Service, Emails","",""
"645828","Postage, Printing, Advertising","",""
"655062","REPORT PREPARATION AND FILING","",""
"655532","Parade supplies","",""
"655533","Auction item","",""
"655534","Auction item","",""
"655535","Auction item","",""
"655536","Internet service","",""
"655537","Auction items","",""
"655538","Auction item","",""
"655539","Auction item","",""
"655540","Auction items","",""
"655541","Auction items","",""
"655542","Auction items","",""
"655543","Auction item","",""
"655656","Printing","",""
"655657","Postage","",""
"655658","Fuel","",""
"655659","Printing","",""
"655660","Copies","",""
"655661","Event catering and advertising","",""
"655662","Event food and beverages","",""
"655666","Advertising","",""
"655667","Printing","",""
"656399","Printing","0",""
"656303","Food, Beverages, Catering, Rentals","",""
"656398","Big Screen TV Rental","0",""
"656400","Desserts","0",""
"656959","Print campaign materials","",""
"657342","Beverages for fundraiser","",""
"657149","Printing","0",""
"657413","In-Kind","",""
"657739","Food for fundraiser","",""
"662080","FOOD, INVITATIONS, POSTAGE","",""
"662507","Ham for fundraiser","",""
"662576","Printed Invitations","",""
"662818","News ad credit","0",""
"666494","Signs","",""
"669243","Logo design","",""
"668184","MEAT ONLY","",""
"668612","Print jobs","",""
"669060","Auction Item - Crystal","",""
"669126","Misc auction Items under $200","",""
"669771","Refreshments for ""meet-n-greet""","",""
"670009","IMPROVEMENTS TO PARTY HEADQUARTERS","",""
"671006","Desk Space and Computer Use","",""
"671007","Desk Space and Computer Use","",""
"671008","Desk Space and Computer Use","",""
"671211","Advertising","100",""
"671333","Office Space & Computer Use","",""
"671340","Office Space & Computer Use","",""
"671345","Office Space & Computer Use","",""
"672417","Food & Beverage","",""
"672420","Food & Beverage","",""
"672945","Food & Beverage","",""
"672949","Printing","",""
"673166","Food, Beverages","100",""
"673577","Web site design","",""
"673644","Accounting","",""
"673936","HOSTED A FUNDRAISER","",""
"674531","Luncheon","",""
"674551","Food & Beverage","",""
"674861","Food & Beverage","",""
"674987","Rent","",""
"674991","Rent","",""
"674993","Rent","",""
"674997","Misc. Office Expenses","",""
"675001","Office Supplies","",""
"675004","Office Suppies","",""
"675015","In Kind Printing","",""
"675156","Food and Supplies for Reception","",""
"675158","Voter Files","",""
"675459","Golf for 4 at Oak Tree","",""
"675462","Print/If Our Flag Could Talk","",""
"675463","Frame/If Our Flag Could Talk","",""
"675481","Richard Petty Driving Experience","",""
"675485","Print/Cowboy Prayer","",""
"675487","Wine Tasting in buyers home","",""
"675492","OSU & OU Chef Pigs","",""
"675497","OSU Men's Basketball Tickets","",""
"675504","Piggy Basket for Toddlers","",""
"675508","French Pig on hanger","",""
"675516","Frame/OSU Campus Silhouette","",""
"675523","Dinner for 4/Brush Creek Steakhouse","",""
"675525","World Pork Expo Tractor","",""
"675527","Dinner for 2/Old Germany Restaurant","",""
"675528","Cookies & Coffee Basket","",""
"675530","Autographed Mini OSU Football Helmet","",""
"675531","Yard Pig Basket","",""
"675532","Kitchen Gift Basket","",""
"675536","Sweet Tooth Basket","",""
"675537","Dinnr for 2/Old Germany Restaurant","",""
"675538","Gift Basket","",""
"675539","Wine Tasting","",""
"675631","Travel Package","",""
"676577","Loan","",""
"676769","% of LLC contribution","50",""
"676770","% of LLC contribution","100",""
"676771","% of LLC contribution","50",""
"676772","% of LLC contribution","80",""
"676773","% of LLC contribution","20",""
"676774","% of LLC contribution","100",""
"677099","Loan","",""
"677107","Report Preparation","",""
"677796","Meet & Greet","",""
"677797","Meet & Greet","",""
"677798","Meet & Greet","",""
"677799","Meet & Greet","",""
"677800","Food","",""
"677801","Meet & Greet","",""
"677802","Meet & Greet","",""
"677803","Food","",""
"677804","Food","",""
"679846","In-kind Targeting Data","",""
"680223","Flying Banner","",""
"680222","Flying Banner","",""
"680446","Food/Beverage for Fundraiser","",""
"682908","Campaign T-Shirts","",""
"683074","Campaign consulting, printing, office supplies","",""
"683573","Office furniture","",""
"683574","Copies","",""
"683575","Catering","",""
"683576","Fuel","",""
"683577","Advertising","",""
"683578","Postage","",""
"683579","Invitations","",""
"683580","Postage","",""
"683581","Food/drinks/rentals","",""
"683582","Food/decorations/postage","",""
"683583","Food/meat","",""
"683584","Fuel","",""
"683585","Printing/advertising","",""
"683867","Caterer, Party Prep","",""
"684540","Food, Drink, Service, Invitations","",""
"684815","Printing","",""
"684816","In-Kind Fundraiser","",""
"684833","Rent","",""
"684995","FOOD, GOODY BAGS","100",""
"685038","T-Shirts","",""
"250832","FUNDRAISING RECEPTION","",""
"250906","FLIERS","0.00",""
"250908","LETTERS","",""
"251330","Rent of Office Space","",""
"251418","Value of mailing permit","100",""
"251576","Decal for Campaign Vehicle","",""
"251600","Rent of Bldg","",""
"251601","Brochure Printing","",""
"251662","Postage","",""
"252089","Office Supplies","",""
"252099","Office SPace","",""
"252372","Food items","",""
"252396","Office Supplies/Fuel","",""
"252397","Contract Labor","",""
"252415","Food items","",""
"252711","Phone Bank","",""
"252474","Consulting","",""
"252588","Food items","",""
"252658","Mailing Costs","",""
"252660","Newspaper Ad","",""
"252661","Mailing Cost","",""
"252662","Automated Calling","",""
"252710","Consulting","",""
"253142","DESK SPACE","",""
"253143","COMPUTER USE","",""
"253182","Use of postal stamp","",""
"253220","Food","",""
"253221","Volunteers","",""
"253461","Food for luncheon","",""
"253462","Food for luncheon","",""
"253589","Computer software","0",""
"253622","Sign wickets","",""
"253623","Office supply","",""
"253624","Food for event","",""
"253939","Office supplies","100",""
"253941","Home HQ space, materials","100",""
"253948","Travel expenses","100",""
"253950","Travel expenses","100",""
"254431","Ad in play program","",""
"254564","Purchase of walk cards-check","",""
"254578","Food","0",""
"254580","Mail-out","",""
"254581","DJ","100",""
"254591","Photography","100",""
"254609","Loan","",""
"254674","COMMERCIALS","",""
"254870","Advertising","",""
"255147","Signs for Vehicles","",""
"255696","Supplies","0",""
"256103","Brochure Printing","",""
"255731","Postal mailing","",""
"256282","Payment of accounting fees","",""
"258316","Stamps ","",""
"259848","Stamps","",""
"259849","Advertising-Banner","",""
"259859","Election Return Party ","",""
"260255","SIGN","",""
"260258","SIGN","",""
"260334","Food, Drink, Parking for Fundraiser","",""
"260335","Office Space and Utilities","",""
"260756","Campaign supplies-stamps","",""
"261049","Supplies, meat, drinks","",""
"261050","Supplies, meat, drinks for meal","",""
"261165","Catering expense","100",""
"261403","Catering for Event","","253663"
"261509","Fundraising Event","",""
"264072","Food and Supplies","",""
"261760","SIGN","",""
"261819","Fundraising Event","",""
"261820","Fundraising Event","",""
"261968","Event expense","100",""
"261971","Event expense","100",""
"261984","FOOD FOR EVENT","",""
"261985","CAMPAIGN MATERIALS","",""
"261986","EVENT FOOD","",""
"261987","EVENT FOOD","",""
"261988","EVENT FOOD","",""
"261989","BBQ","",""
"261990","CONSULTING SERVICES","",""
"262452","Campaign","",""
"263279","Printing/Office Supplies","",""
"263278","Meal for Fundraiser","",""
"263700","Food, Drink, Parking for Fundraiser","",""
"264326","In-kind contrib. for office space","0",""
"264732","In-kind for food, bev, supplies for kickoff event","",""
"264733","Party supplies for fund raising event ","",""
"264734","Food for Texas fundraising event in April","",""
"264735","Office space","",""
"264736","Office space","",""
"264737","Party supplies for fund raising event ","",""
"264738","Party supplies for fund raising event ","",""
"264739","Party supplies for fund raising event ","",""
"264740","Party supplies for fund raising event ","",""
"264741","Party supplies for fund raising event ","",""
"264742","Party supplies for fund raising event ","",""
"264743","Party supplies for fund raising event ","",""
"264744","In-kind contrib. for office space","",""
"264745","Office space","",""
"264939","Office Space and Utilities","",""
"265081","Fundraiser","100",""
"265214","Office Space and Utilities","",""
"265532","In-kind contrib. for office space","0",""
"265802","In-kind for food, bev, supplies for kickoff event","",""
"265803","Party supplies for fund raising event ","",""
"265804","Food for Texas fundraising event in April","",""
"265805","Office space","",""
"265806","Office space","",""
"265807","Party supplies for fund raising event ","",""
"265808","Party supplies for fund raising event ","",""
"265809","Party supplies for fund raising event ","",""
"265810","Party supplies for fund raising event ","",""
"265811","Party supplies for fund raising event ","",""
"265812","Party supplies for fund raising event ","",""
"265813","Party supplies for fund raising event ","",""
"265814","In-kind contrib. for office space","",""
"265815","Office space","",""
"266009","Office Space and Utilities","",""
"266646","Office Space and Utilities","",""
"266978","In-kind for food, bev, supplies for kickoff event","",""
"266979","Party supplies for fund raising event ","",""
"266980","Food for Texas fundraising event in April","",""
"266981","Office space","",""
"266982","Office space","",""
"266983","Party supplies for fund raising event ","",""
"266984","Party supplies for fund raising event ","",""
"266985","Party supplies for fund raising event ","",""
"266986","Party supplies for fund raising event ","",""
"266987","Party supplies for fund raising event ","",""
"266988","Party supplies for fund raising event ","",""
"266989","Party supplies for fund raising event ","",""
"266990","In-kind contrib. for office space","",""
"266991","Office space","",""
"267186","Office Space and Utilities","",""
"267433","In-kind contrib. for office space","0",""
"267704","In-kind for food, bev, supplies for kickoff event","",""
"267705","Party supplies for fund raising event ","",""
"267706","Food for Texas fundraising event in April","",""
"267707","Office space","",""
"267708","Office space","",""
"267709","Party supplies for fund raising event ","",""
"267710","Party supplies for fund raising event ","",""
"267711","Party supplies for fund raising event ","",""
"267712","Party supplies for fund raising event ","",""
"267713","Party supplies for fund raising event ","",""
"267714","Party supplies for fund raising event ","",""
"267715","Party supplies for fund raising event ","",""
"267716","In-kind contrib. for office space","",""
"267717","Office space","",""
"267911","Office Space and Utilities","",""
"268494","Payment of accounting fees","",""
"268503","Payment of survey fees","",""
"268504","Payment of accounting fees","",""
"268634","Inkind  Food","100",""
"269420","Phone Bank","",""
"269761","RECORD KEEPING","",""
"270244","Fundraising Supplies","",""
"270914","Campaign Materials","",""
"270915","Campaign Materials","",""
"270917","Campaign Materials","",""
"272553","Catering","100",""
"272554","Newspaper Advertisement","100",""
"273139","Office Space and Utilities","",""
"273357","Advertising expense","100",""
"273376","Food and Service Expense","100",""
"273449","Campaign stickers","100",""
"273519","Sign materials","",""
"274053","Pringing costs from Cheetah Copy","0",""
"274061","Fundraiser","",""
"274063","Fundraiser","",""
"274064","Event Coordinator","",""
"274184","Supplies for Labor Day picnic","",""
"274183","Office supplies","",""
"274691","Rebar For Signs","",""
"274692","Stamps","",""
"275490","Toys, comic books for door prizes","",""
"275566","Media buy","",""
"275567","Circulation fee","",""
"275568","Accounting fees","",""
"275569","Media buy","",""
"275570","Media buy","",""
"275571","Media buy","",""
"275597","Payment of campaign consulting fee","",""
"275598","Payment fo circulation fees","",""
"275599","Payment of circulation fees","",""
"275612","Accounting & office services","",""
"275613","Accounting & office services","",""
"275614","Payment of circulation fees","",""
"275615","Payment of circulation fees","",""
"275616","Payment of circulation fees","",""
"275623","Payment of campaign coordination fees","",""
"275624","Payment of circulation fees","",""
"275625","Payment of campaign coordination fees","",""
"275626","Payment of accounting fees","",""
"275631","Payment of accounting fees","",""
"275639","Payment of accounting fees","",""
"275652","Payment of legal fees","",""
"275653","Payment of legal fees","",""
"275654","Payment of legal fees","",""
"276124","Campaign Stickers","",""
"276125","Sign Material","",""
"276126","Magnets and Banner","",""
"276127","Photos","",""
"276128","Push Cards","",""
"276129","T-Shirts","",""
"276130","Newspaper Ad","",""
"276131","Push Cards","",""
"276136","Mailing Costs","",""
"276137","Newspaper Ad","",""
"276138","Mailing Cost","",""
"276139","Automated Calling","",""
"276523","Sign Posts and Emery Boards","",""
"276525","OSU Ext. Serv. - Fair book","",""
"276526","Okmulgee Booster Club","",""
"276527","Okmulgee County Cattlemen","",""
"276528","Rebar for signs","",""
"276529","Ad - Beggs Booster Club","",""
"276530","Ad - Okmulgee High School","",""
"276531","Grayson Rural  Fire Dept.","",""
"276532","Lions Club Golf (Hole Sponsor)","",""
"276533","Henryetta Chamber - Rodeo Ad","",""
"276534","Campaign T-Shirts","",""
"276535","Dewar Schools (Ad in Football Program)","",""
"276536","Morris Schools - Ads","",""
"276538","Rebar - campaign signs","",""
"276540","Okmulgee Rodeo Club Ads","",""
"276541","Henryetta Booster Club Ads","",""
"276543","Cost of Fundraiser","",""
"276993","Cost for 50 Letters","",""
"297594","ACCOUNTING SERVICES","",""
"277814","Advertising, Rental, Groceries","",""
"277972","KKBI gift certificate for ads","0",""
"278209","Food-Reception","",""
"278773","Office supplies","",""
"278798","Food and Drink for Party","",""
"278870","For for Fundraisers","",""
"279220","Food","",""
"279221","Fundraiser Supplies","",""
"279222","Fundraiser supplies","",""
"279223","Fundraiser supplies","",""
"279224","Fundraiser supplies","",""
"279225","Fundraiser supplies","",""
"279226","Fundraiser supplies","",""
"279227","Fundraiser supplies","",""
"279228","Food/fundraiser supplies","",""
"279229","Coffee/donuts","",""
"279230","Fundraiser supplies","",""
"279231","Food","",""
"279232","Fundraiser supplies","",""
"279233","Fundraiser supplies","",""
"279234","Fundraiser supplies","",""
"279235","Fundraiser supplies","",""
"279448","Donuts","",""
"279449","Food","",""
"279450","Event Materials","",""
"279563","Newspaper Ad","",""
"279565","Newspaper Ad","",""
"279574","Postage","",""
"279579","Advertising","",""
"280134","7 NIGHTS AT STEAMBOAT SPRINGS","",""
"280135","CONTRIBUTIONS OF $50 OR LESS","",""
"280136","QUAIL HUNT FOR 2","",""
"280137","GOLF FOR 4 FLAG PRINT PIG ITEMS 2 TRACTORS PLATE","",""
"280653","ACCOUNTING SERVICES","",""
"280139","DINNER FOR 10","",""
"280140","2 NFR TICKETS & IF OUR FLAG COULD TALK","",""
"280141","BRACELET & BASKET","",""
"280142","DOWN JOHN","",""
"281069","Sign materials","",""
"282393","Legal Services","",""
"282394","Legal Services","",""
"284979","T-SHIRTS","",""
"284983","ADVERTISING","",""
"297602","Report Preparation","",""
"285210","Mailing expense","100",""
"285216","Travel expense","100",""
"285220","Mailing expense","100",""
"285221","Mailing expense","100",""
"285223","Mailing expense","100",""
"285760","Printing","",""
"286799","$200 per month discount on headquarters rent","",""
"287017","Football Tickets","",""
"287027","Catering for event","",""
"287958","Postage, Printing","",""
"288189","Postage, Printing, Catering, Facility Rental","",""
"288201","Printing, Mailing Service","",""
"288248","Reception, Invitations, Postage, Admin Time","",""
"288800","Copy machine rental and supplies","",""
"289063","Postage","",""
"289619","Food and Drink for Party","",""
"289650","Catering","",""
"289656","Event","",""
"289665","Athletic Appearance","",""
"289671","Event","",""
"289676","Music","",""
"289879","Printing","",""
"289958","Supplies for fundraiser","",""
"290057","Tulsa Office Rent Aug-Nov","",""
"290418","PO Box","",""
"290831","Newspaper Ad","",""
"290832","Mileage","",""
"291450","Nuyaka Fire Department","",""
"291445","Preston Fire Department","",""
"291458","Emery Boards","",""
"291790","Sign painting","",""
"291832","Postage,Printing, Catering,Facility rental","",""
"291834","Printing, Mailing Service","",""
"291838","SIGN","100",""
"291842","FOOD FOR EVENT","100",""
"292196","Advertising","",""
"292200","Postage","",""
"292210","Candy","",""
"292215","Miscellaneous","",""
"292225","Postage","",""
"292235","Lumber","",""
"292257","Advertising","",""
"292266","Lumber","",""
"292287","Glue","",""
"292288","Glue","",""
"292403","Goods","",""
"292407","Goods","",""
"292410","Goods","",""
"292412","Goods","",""
"292445","In-kind contributions of $50 or less","",""
"292786","REPORT PREPARATION AND FILING","",""
"292870","Gasoline","",""
"293004","Food for Event","",""
"293012","Postage, Printing, and Mailing Service","",""
"293094","Food & Beverage","",""
"293096","Printing Brochures","0",""
"293757","Registration Fee","",""
"293908","Host Fundraiser","",""
"293983","Photography ","",""
"294983","Advertising-Sign Supplies","",""
"294374","Food & Beverage","",""
"295016","Advertising-Signs","",""
"295158","Campaign worker wages","",""
"295170","Campaign materials printing","",""
"295185","Campaign materials printing","",""
"295191","Advertising-campaign signs","",""
"295978","Website Fees","",""
"295998","Office Supplies at Staples","",""
"296102","Stamps","",""
"296110","Gas - Travel","",""
"296124","Parade Supplies/Candy","",""
"296132","Campaign T-shirts","",""
"296138","Wood for Campaign Signs","",""
"296149","Paint for Campaign Signs","",""
"296153","Paint for Campaign Sings","",""
"296161","Paint for Campaign Signs","",""
"296181","Auto Detail and Parade Setup","",""
"296188","Campaign Dinner","",""
"296673","Bumber stickers","",""
"296678","Photos","",""
"296679","Pork for Fundraiser","",""
"296680","Space rental","",""
"296681","Computer saetup","",""
"296682","Rebar fro signs","",""
"300856","Rent","",""
"298786","BBQ Dinner","",""
"298895","Reception","",""
"298903","USPS for Postage stamps","",""
"298909","Quick Print for printing services.","",""
"298910","USPS for Postage stamps","",""
"298914","Jet Press Printing Inc for printing services.","",""
"300681","Refreshments in candidate's name","",""
"300682","Newspaper ad for candidate","",""
"300685","Campaign mailing for candidate","",""
"300686","Postcards & postage","",""
"300743","Billboard","",""
"300855","Headquarters rent/ phones","",""
"341998","Pop and Ice","100",""
"300914","Meet the candidate event","",""
"300916","Food & Beverages","",""
"300920","Stickers","",""
"300927","Newspaper Ad-Piedmont Gazette","",""
"300928","Newspaper Ad-Yukon Review","",""
"301390","Bought cookies and ice cream","",""
"301537","Food and Drink for FR event","100",""
"301571","In-Kind - Reception expenses.","",""
"301575","USPS for Postage stamps","",""
"301577","USPS for Postage stamps","",""
"301578","Jet Press Printing Inc for printing services.","",""
"301695","Voter Calls","",""
"301916","In-Kind - Reception / Coffee expenses.","",""
"301959","Survey","",""
"302177","Bulk mail permit mailing","",""
"302349","Stamps","",""
"302356","Copies","",""
"302366","Potrait","",""
"302387","Statue","",""
"302393","Photo","",""
"302409","BBQ for fund raising event","",""
"302574","Fundraising Letter","","238501"
"303012","Football tickets","0",""
"303028","Invatations and postage","",""
"303082","36 Cases 20 oz water","",""
"304411","Postage, paper ect...","",""
"310682","Facility Rental","",""
"310998","Postage Printing Mailing Service","",""
"321623","Use of Facility","100",""
"324993","Campaign Shirts","100",""
"325384","Media - Campaign Pushcards","100",""
"325765","Voter Calls","",""
"336665","FOOD TRAY FOR FUNDRAISER","0.00",""
"336676","FOOD FOR FUNDRAISER","0",""
"336713","Small signs and  bumper stickers","",""
"338649","Mailing","",""
"338793","In-kind PAC Registration Fee","",""
"339006","Campaign Car Repair","",""
"340246","Paid for food for a fundraiser ","",""
"340247","4 Dozen Caps ","100",""
"340594","Brochures","0.",""
"340600","Magnetic Signs","0",""
"340606","Printing Costs","0",""
"340608","Magnetic Signs","0",""
"340613","T-Shirts","0",""
"340622","Park Fee","0",""
"340624","Magnetic Signs","0",""
"340630","Magnetic Signs","0",""
"340633","Magnetic Signs","0",""
"340884","Supplies, Stamps and Envelopes","",""
"341056","Check","",""
"341059","Check","",""
"341216","Two cases of wine","",""
"341221","Food & Beverage for Reception","",""
"341223","Gasoline","",""
"341231","Reception Food & Beverage","",""
"341236","Labor & Decor","",""
"341244","Flowers & Table Decor for Fund Raiser","",""
"341247","Reception Food & Beverage","",""
"341252","Newspaper Ad","",""
"341259","Food & Beverage for Reception","",""
"341263","Newspaper Ad","",""
"341266","Pie from pie action","",""
"341275","Newspaper Ads","",""
"341280","Party supplies & decor for Reception","",""
"341285","Printing & Postage","",""
"341291","Party supplies for Reception","",""
"341292","Postage","",""
"341299","Newspaper Ads","",""
"341308","Mailing postage & handling","",""
"341653","Used plywood sheets","",""
"341984","Pop and Ice","100",""
"342310","Media - Radio","100",""
"342314","Media - Radio","100",""
"342330","Signs","",""
"342333","Signs","",""
"342337","Signs","",""
"342346","Printing and postage one mailing","",""
"342375","Newspaper ad, october fest booth, welch pumpkin bo","",""
"342382","Signs","",""
"342415","Advertising","",""
"342433","Advertising","",""
"342451","Advertising","",""
"342460","Advertising","",""
"342470","Advertising","",""
"342525","Telemarketing","",""
"342571","Accounting","",""
"342574","Rent","",""
"342580","Rent","",""
"342625","Promotion","",""
"342623","Refreshments for volunteers","",""
"342907","Invitations","",""
"342987","Campaign Advertisement","",""
"342992","Supplies for Fundraiser","",""
"343000","Supplies for Fundraiser","",""
"347045","Rent","",""
"343034","Supplies for Fundraiser","",""
"343045","Stamps for fundraiser invitations","",""
"343055","Stamps for fundraiser invitations","",""
"343060","Supplies for Fundraiser","",""
"343069","Refreshment for fundraiser","",""
"343074","Supplies for Fundraiser","",""
"343254","In-Kind","",""
"343163","Refreshment for fundraiser","",""
"352431","Letter-Request for Support","",""
"343231","Photo","",""
"343238","In-Kind","",""
"343277","Invitations","",""
"343347","Printing","100",""
"343443","Sponsorship of rodeo","",""
"343452","Sponsorship of rodeo","",""
"343462","Sponsorship of rodeo","",""
"343478","Bean Supper","",""
"343493","Food","",""
"343501","Food & Drink","",""
"343715","Office Equipment","",""
"343575","Printing/Postage","",""
"343897","Refreshments for Reception","",""
"344051","Rental","",""
"344130","Dresser Mansion rental and catering for fundraiser","0",""
"344134","Photography for brochures","0",""
"344434","RECEPTION","",""
"344675","Fundraiser expenses","",""
"344684","Design Logo Sign, Direct Mail Pieces","",""
"344698","Fundraiser expenses","",""
"344797","Advertising materials","",""
"344799","Postage","",""
"344801","Postage","",""
"344812","Postage","",""
"344816","Postage","",""
"344831","Campaign Photography","",""
"345159","Lapel stickers","",""
"345170","Hats","",""
"345183","Phone calls","",""
"345211","Banners","",""
"345224","Banners and signs","",""
"345230","Fliers","",""
"345273","Stamps","",""
"345286","Stamps","",""
"345544","Payment to consultant","",""
"345547","Magnetic signs","",""
"345560","2 hogs for benefit pork roast","",""
"345562","Gas","",""
"345571","Rental of building for reception","",""
"345572","Flier distribution","",""
"345597","Stamps","",""
"345722","In-Kind Watch Party","100",""
"346228","Donation of pig for pig roast","",""
"346251","Food - fundraiser","",""
"346261","% of LLC contribution","50",""
"348191","% of LLC contribution","50",""
"346288","FOOD & BEVERAGE","",""
"346364","% of LLC contribution","100",""
"346374","Food purchased and prepared for fund raiser","100",""
"346425","Cost of supplies and advertising for reception","",""
"346446","Purchase of decorations for booth at fairs","100",""
"346482","Valet Parking","",""
"347042","Mailing","",""
"347053","Food for campaign event","",""
"347058","Campaign t-shirts","",""
"347160","Rental","",""
"347116","Book","",""
"348463","Newspaper ad","",""
"347281","Bean Supper","",""
"347387","Newspaper Ad","",""
"347392","Banner","",""
"347400","Billboard sign","",""
"347550","Logo for vehicle","",""
"347627","Food for fundraiser, in-kind","",""
"347657","Food for fundraiser, in-kind","",""
"347695","Food for fundraiser, in-kind","",""
"347724","Decorations for fundraiser","",""
"347805","FOOD/CATERING","",""
"347923","Accounting for campaign","",""
"347970","Watch party room rental","",""
"348047","Sculpture","",""
"348059","Pottery","",""
"348138","Campaign T-shirts",".00",""
"348164","Campaign Ads",".00",""
"348194","Watch party",".00",""
"348205","Truck & Trailer Usage","0",""
"348214","% of LLC contribution","80",""
"348216","Parade entry fees",".00",""
"348235","Printing",".00",""
"348236","% of LLC contribution","20",""
"348248","Printing, Post Cards, Postage, Food ","0",""
"348254","Supplies and candy",".00",""
"348278","Campaign T-shirts",".00",""
"348289","T-Shirts","100",""
"348308","Invitations & Postage","100",""
"348951","% of LLC contribution","100",""
"348381","Post Cards, Postage, Newspaper Ad, Food","0",""
"348481","Food for Reception","100",""
"348509","Food for Reception","100",""
"348546","Television Production","100",""
"348685","Check","",""
"348686","Check","",""
"348901","Postage","",""
"348925","Paint","",""
"348966","Office SPace","",""
"348975","Office SPace","",""
"349244","Postage and Invitations","",""
"349377","HCE Donation & Pie Auction","",""
"349601","Mail","",""
"349618","Mail","",""
"349636","In-Kind travel","",""
"349722","Rent of Office Space","100",""
"349727","Rent of Office Space","100",""
"349735","Long Distance Telephone Calls","100",""
"349743","Long Distance Telephone Calls","100",""
"349751","Office Supplies","100",""
"349775","Candy/campaign","",""
"349788","Purchased Push Cards","100",""
"349806","Office Supplies","",""
"353760","Printing","",""
"349926","Fundraiser ","",""
"350012","Website Service","",""
"350246","Purchase of advertizing from Bricktown Pedicabs","",""
"350345","Event expense","100",""
"350382","Event expense","100",""
"350408","Event expense","100",""
"350430","Event expense","100",""
"350438","TV Ad, Plywood","",""
"350445","Paid Door Valense","",""
"350450","Sign Stakes","",""
"350462","TV Ad","",""
"350463","Copier expense","100",""
"350471","Voice Work for TV Ad","",""
"350475","Voter Reg Disk","",""
"350610","FOOD AND DRINK","",""
"350613","FOOD AND DRINK","",""
"351057","Food - fundraiser","",""
"351074","Food - fundraiser","",""
"351101","Food & facility","100",""
"352659","In-kind Consulting and research","",""
"352689","Food, Refreshments, and Room Rental for event","",""
"353968","In-Kind","",""
"353176","Food & Beverage for Reception","",""
"353969","In-Kind","",""
"353970","Fundraiser ","",""
"353641","Sign Design","",""
"353654","Postage","",""
"353676","TCBA - Email Fee","",""
"354312","Logo for vehicle","",""
"356350","Gasoline","",""
"354709","Refreshments","",""
"356351","Food & Beverage for Reception","",""
"356352","Gasoline","",""
"356354","Reception Food & Beverage","",""
"356355","Labor & Decor","",""
"356356","Flowers & Table Decor for Fund Raiser","",""
"356357","Reception Food & Beverage","",""
"356358","Newspaper Ad","",""
"356359","Food & Beverage for Reception","",""
"356360","Newspaper Ad","",""
"356361","Pie from pie action","",""
"356362","Newspaper Ads","",""
"356363","Party supplies & decor for Reception","",""
"356364","Printing & Postage","",""
"356365","Party supplies for Reception","",""
"356366","Postage","",""
"356367","Newspaper Ads","",""
"356368","Mailing postage & handling","",""
"356369","Refreshments for Reception","",""
"356370","Rental","",""
"356371","Food & Beverage for Reception","",""
"356565","Ad","",""
"356568","BREAKFAST EVENT","",""
"356572","BREAKFAST EVENT","",""
"356578","BANQUET EVENT","",""
"356581","RENT FOR CAMP HQ","",""
"356584","RENT FOR CAMP HQ","",""
"356633","Political booth supplies","",""
"357158","Payment to consultant","",""
"357159","2 hogs for benefit pork roast","",""
"357160","Rental of building for reception","",""
"357161","Donation of pig for pig roast","",""
"357162","Cost of supplies and advertising for reception","",""
"357910","BREAKFAST EVENT","",""
"357911","BREAKFAST EVENT","",""
"357912","BANQUET EVENT","",""
"357913","RENT FOR CAMP HQ","",""
"357914","RENT FOR CAMP HQ","",""
"358475","Pol Ad","",""
"358676","Food and Photographer","",""
"358900","Signs for Vehicles","",""
"358901","For for Fundraisers","",""
"359184","Desk space & Computer Use","0",""
"359185","Desk space & Computer Use","0",""
"359187","Desk space & Computer Use","0",""
"359247","Home HQ space, materials","100",""
"359252","Office supplies","100",""
"359256","Home HQ space, materials","100",""
"359259","Office supplies","100",""
"360400","Postage Stamps","",""
"360403","Consulting","",""
"360407","Office Supplies","",""
"361140","Payment of survey fees","",""
"361141","Payment of accounting fees","",""
"361494","Office Space","",""
"361496","Lumber for signs","",""
"361498","Sign space","",""
"361508","Purchase of walk cards-check","",""
"361597","Truck & Trailer Usage","0",""
"361598","Printing, Post Cards, Postage, Food ","0",""
"361599","Post Cards, Postage, Newspaper Ad, Food","0",""
"361694","Food for Bunco Fundraiser","",""
"361771","Truck & Trailer","",""
"361772","Truck & Trailer Susage","",""
"361777","Truck & Trailer Usage","",""
"361887","Postage","0",""
"362532","Invitations","",""
"362533","Invitations","",""
"362688","In-Kind","",""
"362689","In-Kind","",""
"362690","Fundraiser ","",""
"362941","PHOTOGRAPHY SERVICES","",""
"363510","Printing","",""
"363511","Sign painting","",""
"363512","BBQ Dinner","",""
"363513","Mailing","",""
"363855","Check","",""
"363856","Check","",""
"363903","Office space for headquarters","",""
"364792","Pay Rent for Watch Party Location","",""
"365276","RECEPTION","",""
"365321","Candidate paid -printing of yard signs+ literature","",""
"365322","Advertise on buses&billboards","",""
"365450","FREIGHT/MAIL COST","",""
"365451","PHOTOGRAPHY","",""
"365452","PHOTOGRAPHY","100",""
"365453","COMPUTER SERVICE","",""
"365454","MUSIC/ENTERTAINMENT","100",""
"365455","FREIGHT/MAIL COST","",""
"365456","TRANSPORTATION","",""
"365457","DECORATIONS","",""
"366348","Food","",""
"366349","Printing","",""
