REP_NUM,SURP_ID,
"7350","9"
"7350","8"
"7350","7"
"7350","6"
"7350","5"
"7350","4"
"7350","3"
"7350","2"
"7350","1"
"7368","10"
"7368","9"
"7368","8"
"7368","7"
"7368","6"
"7368","5"
"7368","4"
"7368","3"
"7368","2"
"7368","1"
"7369","10"
"7369","9"
"7369","8"
"7369","7"
"7369","6"
"7369","5"
"7369","4"
"7369","3"
"7369","2"
"7369","1"
"7370","10"
"7370","9"
"7370","8"
"7370","7"
"7370","6"
"7370","5"
"7370","4"
"7370","3"
"7370","2"
"7370","1"
"7371","10"
"7371","9"
"7371","8"
"7371","7"
"7371","6"
"7371","5"
"7371","4"
"7371","3"
"7371","2"
"7371","1"
"7372","10"
"7372","9"
"7372","8"
"7372","7"
"7372","6"
"7372","5"
"7372","4"
"7372","3"
"7372","2"
"7372","1"
"7373","10"
"7373","9"
"7373","8"
"7373","7"
"7373","6"
"7373","5"
"7373","4"
"7373","3"
"7373","2"
"7373","1"
"7374","10"
"7374","9"
"7374","8"
"7374","7"
"7374","6"
"7374","5"
"7374","4"
"7374","3"
"7374","2"
"7374","1"
"7375","10"
"7375","9"
"7375","8"
"7375","7"
"7375","6"
"7375","5"
"7375","4"
"7375","3"
"7375","2"
"7375","1"
"7377","10"
"7377","9"
"7377","8"
"7377","7"
"7377","6"
"7377","5"
"7377","4"
"7377","3"
"7377","2"
"7377","1"
"7378","8"
"7378","4"
"7378","7"
"7378","2"
"7378","5"
"22477","10"
"22477","9"
"22477","8"
"22477","7"
"22477","6"
"22477","5"
"22477","4"
"22477","3"
"22477","2"
"22477","1"
"7380","10"
"7380","9"
"7380","8"
"7380","7"
"7380","6"
"7380","5"
"7380","4"
"7380","3"
"7380","2"
"7380","1"
"12985","10"
"12985","9"
"12985","8"
"12985","7"
"12985","6"
"12985","5"
"12985","4"
"12985","3"
"12985","2"
"12985","1"
"6797","10"
"6797","9"
"6797","8"
"6797","7"
"6797","6"
"6797","5"
"6797","4"
"6797","3"
"6797","2"
"6797","1"
"6828","10"
"6828","9"
"6828","8"
"6828","7"
"6828","6"
"6828","5"
"6828","4"
"6828","3"
"6828","2"
"6828","1"
"7244","10"
"7244","9"
"7244","8"
"7244","7"
"7244","6"
"7244","5"
"7244","4"
"7244","3"
"7244","2"
"7244","1"
"5018","10"
"5018","9"
"5018","8"
"5018","7"
"5018","6"
"5018","5"
"5018","4"
"5018","3"
"5018","2"
"5018","1"
"7198","10"
"7198","9"
"7198","8"
"7198","7"
"7198","6"
"7198","5"
"7198","4"
"7198","3"
"7198","2"
"7198","1"
"7121","10"
"7121","9"
"7121","8"
"7121","7"
"7121","6"
"7121","5"
"7121","4"
"7121","3"
"7121","2"
"7121","1"
"7229","10"
"7229","9"
"7229","8"
"7229","7"
"7229","6"
"7229","5"
"7229","4"
"7229","3"
"7229","2"
"7229","1"
"11992","10"
"11992","9"
"11992","8"
"11992","7"
"11992","6"
"11992","5"
"11992","4"
"11992","3"
"11992","2"
"11992","1"
"5012","10"
"5012","9"
"5012","8"
"5012","7"
"5012","6"
"5012","5"
"5012","4"
"5012","3"
"5012","2"
"5012","1"
"28425","10"
"28425","9"
"28425","8"
"28425","7"
"28425","6"
"28425","5"
"28425","4"
"28425","3"
"28425","2"
"28425","1"
"5017","10"
"5017","9"
"5017","8"
"5017","7"
"5017","6"
"5017","5"
"5017","4"
"5017","3"
"5017","2"
"5017","1"
"5020","10"
"5020","9"
"5020","8"
"5020","7"
"5020","6"
"5020","5"
"5020","4"
"5020","3"
"5020","2"
"5020","1"
"5028","10"
"5028","9"
"5028","8"
"5028","7"
"5028","6"
"5028","5"
"5028","4"
"5028","3"
"5028","2"
"5028","1"
"5048","10"
"5048","9"
"5048","8"
"5048","7"
"5048","6"
"5048","5"
"5048","4"
"5048","3"
"5048","2"
"5048","1"
"7089","10"
"7089","9"
"7089","8"
"7089","7"
"7089","6"
"7089","5"
"7089","4"
"7089","3"
"7089","2"
"7089","1"
"5088","10"
"5088","9"
"5088","8"
"5088","7"
"5088","6"
"5088","5"
"5088","4"
"5088","3"
"5088","2"
"5088","1"
"5108","10"
"5108","9"
"5108","8"
"5108","7"
"5108","6"
"5108","5"
"5108","4"
"5108","3"
"5108","2"
"5108","1"
"5109","10"
"5109","9"
"5109","8"
"5109","7"
"5109","6"
"5109","5"
"5109","4"
"5109","3"
"5109","2"
"5109","1"
"5110","10"
"5110","9"
"5110","8"
"5110","7"
"5110","6"
"5110","5"
"5110","4"
"5110","3"
"5110","2"
"5110","1"
"5112","10"
"5112","9"
"5112","8"
"5112","7"
"5112","6"
"5112","5"
"5112","4"
"5112","3"
"5112","2"
"5112","1"
"9728","10"
"9728","9"
"9728","8"
"9728","7"
"9728","6"
"9728","5"
"9728","4"
"9728","3"
"9728","2"
"9728","1"
"5128","10"
"5128","9"
"5128","8"
"5128","7"
"5128","6"
"5128","5"
"5128","4"
"5128","3"
"5128","2"
"5128","1"
"22427","10"
"22427","9"
"22427","8"
"22427","7"
"22427","6"
"22427","5"
"22427","4"
"22427","3"
"22427","2"
"22427","1"
"6787","9"
"6787","8"
"6787","7"
"6787","6"
"6787","5"
"6787","4"
"6787","3"
"6787","2"
"6787","1"
"6788","10"
"6788","9"
"6788","8"
"6788","7"
"6788","6"
"6788","5"
"6788","4"
"6788","3"
"6788","2"
"6788","1"
"6789","10"
"6789","9"
"6789","8"
"6789","7"
"6789","6"
"6789","5"
"6789","4"
"6789","3"
"6789","2"
"6789","1"
"6790","10"
"6790","9"
"6790","8"
"6790","7"
"6790","6"
"6790","5"
"6790","4"
"6790","3"
"6790","2"
"6790","1"
"6791","10"
"6791","9"
"6791","8"
"6791","7"
"6791","6"
"6791","5"
"6791","4"
"6791","3"
"6791","2"
"6791","1"
"6792","10"
"6792","9"
"6792","8"
"6792","7"
"6792","6"
"6792","5"
"6792","4"
"6792","3"
"6792","2"
"6792","1"
"6793","10"
"6793","9"
"6793","8"
"6793","7"
"6793","6"
"6793","5"
"6793","4"
"6793","3"
"6793","2"
"6793","1"
"6794","10"
"6794","9"
"6794","8"
"6794","7"
"6794","6"
"6794","5"
"6794","4"
"6794","3"
"6794","2"
"6794","1"
"7382","10"
"7382","9"
"7382","8"
"7382","7"
"7382","6"
"7382","5"
"7382","4"
"7382","3"
"7382","2"
"7382","1"
"7409","10"
"7409","9"
"7409","8"
"7409","7"
"7409","6"
"7409","5"
"7409","4"
"7409","3"
"7409","2"
"7409","1"
"7392","10"
"7392","9"
"7392","8"
"7392","7"
"7392","6"
"7392","5"
"7392","4"
"7392","3"
"7392","2"
"7392","1"
"7389","10"
"7389","9"
"7389","8"
"7389","7"
"7389","6"
"7389","5"
"7389","4"
"7389","3"
"7389","2"
"7389","1"
"7390","10"
"7390","9"
"7390","8"
"7390","7"
"7390","6"
"7390","5"
"7390","4"
"7390","3"
"7390","2"
"7390","1"
"7391","10"
"7391","9"
"7391","8"
"7391","7"
"7391","6"
"7391","5"
"7391","4"
"7391","3"
"7391","2"
"7391","1"
"7393","6"
"7393","2"
"7394","6"
"7395","10"
"7395","9"
"7395","8"
"7395","7"
"7395","6"
"7395","5"
"7395","4"
"7395","3"
"7395","2"
"7395","1"
"7396","10"
"7396","9"
"7396","8"
"7396","7"
"7396","6"
"7396","5"
"7396","4"
"7396","3"
"7396","2"
"7396","1"
"7397","7"
"7397","3"
"7397","6"
"7397","2"
"7397","5"
"7398","10"
"7398","9"
"7398","8"
"7398","7"
"7398","6"
"7398","5"
"7398","4"
"7398","3"
"7398","2"
"7398","1"
"7408","10"
"7408","9"
"7408","8"
"7408","7"
"7408","6"
"7408","5"
"7408","4"
"7408","3"
"7408","2"
"7408","1"
"21951","5"
"20839","10"
"20839","9"
"20839","5"
"20839","1"
"6808","10"
"6808","9"
"6808","8"
"6808","7"
"6808","6"
"6808","5"
"6808","4"
"6808","3"
"6808","2"
"6808","1"
"6748","10"
"6748","9"
"6748","8"
"6748","7"
"6748","6"
"6748","5"
"6748","4"
"6748","3"
"6748","2"
"6748","1"
"6795","10"
"6795","9"
"6795","8"
"6795","7"
"6795","6"
"6795","5"
"6795","4"
"6795","3"
"6795","2"
"6795","1"
"6796","10"
"6796","9"
"6796","8"
"6796","7"
"6796","6"
"6796","5"
"6796","4"
"6796","3"
"6796","2"
"6796","1"
"6408","10"
"6408","9"
"6408","8"
"6408","7"
"6408","6"
"6408","5"
"6408","4"
"6408","3"
"6408","2"
"6408","1"
"8508","10"
"8508","9"
"8508","8"
"8508","7"
"8508","6"
"8508","5"
"8508","4"
"8508","3"
"8508","2"
"8508","1"
"6428","8"
"6428","7"
"6428","6"
"6428","2"
"6429","10"
"6429","9"
"6429","8"
"6429","7"
"6429","6"
"6429","5"
"6429","4"
"6429","3"
"6429","2"
"6429","1"
"6430","10"
"6430","9"
"6430","8"
"6430","7"
"6430","6"
"6430","5"
"6430","4"
"6430","3"
"6430","2"
"6430","1"
"7104","10"
"7104","9"
"7104","8"
"7104","7"
"7104","6"
"7104","5"
"7104","4"
"7104","3"
"7104","2"
"7104","1"
"7150","10"
"7150","9"
"7150","8"
"7150","7"
"7150","6"
"7150","5"
"7150","4"
"7150","3"
"7150","2"
"7150","1"
"19284","10"
"19284","9"
"19284","8"
"19284","7"
"19284","6"
"19284","5"
"19284","4"
"19284","3"
"19284","2"
"19284","1"
"12982","10"
"12982","9"
"12982","8"
"12982","7"
"12982","6"
"12982","5"
"12982","4"
"12982","3"
"12982","2"
"12982","1"
"7586","6"
"7208","10"
"7208","9"
"7208","8"
"7208","7"
"7208","6"
"7208","5"
"7208","4"
"7208","3"
"7208","2"
"7208","1"
"19264","10"
"19264","9"
"19264","8"
"19264","7"
"19264","6"
"19264","5"
"19264","4"
"19264","3"
"19264","2"
"19264","1"
"7080","10"
"7080","9"
"7080","8"
"7080","7"
"7080","6"
"7080","5"
"7080","4"
"7080","3"
"7080","2"
"7080","1"
"7186","10"
"7186","9"
"7186","8"
"7186","7"
"7186","6"
"7186","5"
"7186","4"
"7186","3"
"7186","2"
"7186","1"
"7071","6"
"7184","10"
"7184","9"
"7184","8"
"7184","7"
"7184","6"
"7184","5"
"7184","4"
"7184","3"
"7184","2"
"7184","1"
"43","6"
"7100","10"
"7100","9"
"7100","8"
"7100","7"
"7100","6"
"7100","5"
"7100","4"
"7100","3"
"7100","2"
"7100","1"
"7114","10"
"7114","9"
"7114","8"
"7114","7"
"7114","6"
"7114","5"
"7114","4"
"7114","3"
"7114","2"
"7114","1"
"7132","10"
"7132","9"
"7132","8"
"7132","7"
"7132","6"
"7132","5"
"7132","4"
"7132","3"
"7132","2"
"7132","1"
"7236","10"
"7236","9"
"7236","8"
"7236","7"
"7236","6"
"7236","5"
"7236","4"
"7236","3"
"7236","2"
"7236","1"
"8891","10"
"8891","9"
"8891","8"
"8891","7"
"8891","6"
"8891","5"
"8891","4"
"8891","3"
"8891","2"
"8891","1"
"16082","8"
"16082","4"
"16082","7"
"16082","3"
"16082","6"
"16082","2"
"16082","5"
"7112","10"
"7112","9"
"7112","8"
"7112","7"
"7112","6"
"7112","5"
"7112","4"
"7112","3"
"7112","2"
"7112","1"
"7232","10"
"7232","9"
"7232","8"
"7232","7"
"7232","6"
"7232","5"
"7232","4"
"7232","3"
"7232","2"
"7232","1"
"7228","10"
"7228","9"
"7228","8"
"7228","7"
"7228","6"
"7228","5"
"7228","4"
"7228","3"
"7228","2"
"7228","1"
"7106","10"
"7106","9"
"7106","8"
"7106","7"
"7106","6"
"7106","5"
"7106","4"
"7106","3"
"7106","2"
"7106","1"
"7126","10"
"7126","9"
"7126","8"
"7126","7"
"7126","6"
"7126","5"
"7126","4"
"7126","3"
"7126","2"
"7126","1"
"7068","10"
"7068","9"
"7068","8"
"7068","7"
"7068","6"
"7068","5"
"7068","4"
"7068","3"
"7068","2"
"7068","1"
"19285","10"
"19285","9"
"19285","8"
"19285","7"
"19285","6"
"19285","5"
"19285","4"
"19285","3"
"19285","2"
"19285","1"
"7206","8"
"7206","4"
"7206","7"
"7206","3"
"7206","6"
"7206","2"
"7206","5"
"7091","10"
"7091","9"
"7091","8"
"7091","7"
"7091","6"
"7091","5"
"7091","4"
"7091","3"
"7091","2"
"7091","1"
"7242","10"
"7242","9"
"7242","8"
"7242","7"
"7242","6"
"7242","5"
"7242","4"
"7242","3"
"7242","2"
"7242","1"
"6830","10"
"6830","9"
"6830","8"
"6830","7"
"6830","6"
"6830","5"
"6830","4"
"6830","3"
"6830","2"
"6830","1"
"7120","10"
"7120","9"
"7120","8"
"7120","7"
"7120","6"
"7120","5"
"7120","4"
"7120","3"
"7120","2"
"7120","1"
"20284","10"
"20284","9"
"20284","8"
"20284","7"
"20284","6"
"20284","5"
"20284","4"
"20284","3"
"20284","2"
"20284","1"
"7168","10"
"7168","9"
"7168","8"
"7168","7"
"7168","6"
"7168","5"
"7168","4"
"7168","3"
"7168","2"
"7168","1"
"7196","10"
"7196","9"
"7196","8"
"7196","7"
"7196","6"
"7196","5"
"7196","4"
"7196","3"
"7196","2"
"7196","1"
"7048","10"
"7048","9"
"7048","8"
"7048","7"
"7048","6"
"7048","5"
"7048","4"
"7048","3"
"7048","2"
"7048","1"
"7095","10"
"7095","9"
"7095","8"
"7095","7"
"7095","6"
"7095","5"
"7095","4"
"7095","3"
"7095","2"
"7095","1"
"7245","10"
"7245","9"
"7245","8"
"7245","7"
"7245","6"
"7245","5"
"7245","4"
"7245","3"
"7245","2"
"7245","1"
"7163","10"
"7163","9"
"7163","8"
"7163","7"
"7163","6"
"7163","5"
"7163","4"
"7163","3"
"7163","2"
"7163","1"
"7169","10"
"7169","9"
"7169","8"
"7169","7"
"7169","6"
"7169","5"
"7169","4"
"7169","3"
"7169","2"
"7169","1"
"7083","10"
"7083","9"
"7083","8"
"7083","7"
"7083","6"
"7083","5"
"7083","4"
"7083","3"
"7083","2"
"7083","1"
"10149","10"
"10149","9"
"10149","8"
"10149","7"
"10149","6"
"10149","5"
"10149","4"
"10149","3"
"10149","2"
"10149","1"
"7105","10"
"7105","9"
"7105","8"
"7105","7"
"7105","6"
"7105","5"
"7105","4"
"7105","3"
"7105","2"
"7105","1"
"24286","10"
"24286","9"
"24286","8"
"24286","7"
"24286","6"
"24286","5"
"24286","4"
"24286","3"
"24286","2"
"24286","1"
"7178","10"
"7178","9"
"7178","8"
"7178","7"
"7178","6"
"7178","5"
"7178","4"
"7178","3"
"7178","2"
"7178","1"
"7188","10"
"7188","9"
"7188","8"
"7188","7"
"7188","6"
"7188","5"
"7188","4"
"7188","3"
"7188","2"
"7188","1"
"13952","10"
"13952","9"
"13952","8"
"13952","7"
"13952","6"
"13952","5"
"13952","4"
"13952","3"
"13952","2"
"13952","1"
"10582","10"
"10582","9"
"10582","8"
"10582","7"
"10582","6"
"10582","5"
"10582","4"
"10582","3"
"10582","2"
"10582","1"
"16080","10"
"16080","9"
"16080","8"
"16080","7"
"16080","6"
"16080","5"
"16080","4"
"16080","3"
"16080","2"
"16080","1"
"7628","10"
"7628","9"
"7628","8"
"7628","7"
"7628","6"
"7628","5"
"7628","4"
"7628","3"
"7628","2"
"7628","1"
"7090","10"
"7090","9"
"7090","8"
"7090","7"
"7090","6"
"7090","5"
"7090","4"
"7090","3"
"7090","2"
"7090","1"
"11462","10"
"11462","9"
"11462","8"
"11462","7"
"11462","6"
"11462","5"
"11462","4"
"11462","3"
"11462","2"
"11462","1"
"11077","10"
"11077","9"
"11077","8"
"11077","7"
"11077","6"
"11077","5"
"11077","4"
"11077","3"
"11077","2"
"11077","1"
"7159","10"
"7159","9"
"7159","8"
"7159","7"
"7159","6"
"7159","5"
"7159","4"
"7159","3"
"7159","2"
"7159","1"
"7179","10"
"7179","9"
"7179","8"
"7179","7"
"7179","6"
"7179","5"
"7179","4"
"7179","3"
"7179","2"
"7179","1"
"7201","10"
"7201","9"
"7201","8"
"7201","7"
"7201","6"
"7201","5"
"7201","4"
"7201","3"
"7201","2"
"7201","1"
"7243","10"
"7243","9"
"7243","8"
"7243","7"
"7243","6"
"7243","5"
"7243","4"
"7243","3"
"7243","2"
"7243","1"
"7130","10"
"7130","9"
"7130","8"
"7130","7"
"7130","6"
"7130","5"
"7130","4"
"7130","3"
"7130","2"
"7130","1"
"5628","10"
"5628","9"
"5628","8"
"5628","7"
"5628","6"
"5628","5"
"5628","4"
"5628","3"
"5628","2"
"5628","1"
"7110","10"
"7110","9"
"7110","8"
"7110","7"
"7110","6"
"7110","5"
"7110","4"
"7110","3"
"7110","2"
"7110","1"
"6829","10"
"6829","9"
"6829","8"
"6829","7"
"6829","6"
"6829","5"
"6829","4"
"6829","3"
"6829","2"
"6829","1"
"7127","10"
"7127","9"
"7127","8"
"7127","7"
"7127","6"
"7127","5"
"7127","4"
"7127","3"
"7127","2"
"7127","1"
"7088","10"
"7088","9"
"7088","8"
"7088","7"
"7088","6"
"7088","5"
"7088","4"
"7088","3"
"7088","2"
"7088","1"
"12432","10"
"12432","9"
"12432","8"
"12432","7"
"12432","6"
"12432","5"
"12432","4"
"12432","3"
"12432","2"
"12432","1"
"7190","10"
"7190","9"
"7190","8"
"7190","7"
"7190","6"
"7190","5"
"7190","4"
"7190","3"
"7190","2"
"7190","1"
"10519","10"
"10519","9"
"10519","8"
"10519","7"
"10519","6"
"10519","5"
"10519","4"
"10519","3"
"10519","2"
"10519","1"
"13972","10"
"13972","9"
"13972","8"
"13972","7"
"13972","6"
"13972","5"
"13972","4"
"13972","3"
"13972","2"
"13972","1"
"7288","10"
"7288","9"
"7288","8"
"7288","7"
"7288","6"
"7288","5"
"7288","4"
"7288","3"
"7288","2"
"7288","1"
"30165","10"
"30165","9"
"30165","8"
"30165","7"
"30165","6"
"30165","5"
"30165","4"
"30165","3"
"30165","2"
"30165","1"
"7172","10"
"7172","9"
"7172","8"
"7172","7"
"7172","6"
"7172","5"
"7172","4"
"7172","3"
"7172","2"
"7172","1"
"7173","10"
"7173","9"
"7173","8"
"7173","7"
"7173","6"
"7173","5"
"7173","4"
"7173","3"
"7173","2"
"7173","1"
"7200","10"
"7200","9"
"7200","8"
"7200","7"
"7200","6"
"7200","5"
"7200","4"
"7200","3"
"7200","2"
"7200","1"
"49","10"
"49","9"
"49","8"
"49","7"
"49","6"
"49","5"
"49","4"
"49","3"
"49","2"
"49","1"
"7191","4"
"7191","6"
"7212","10"
"7212","9"
"7212","8"
"7212","7"
"7212","6"
"7212","5"
"7212","4"
"7212","3"
"7212","2"
"7212","1"
"31433","10"
"31433","9"
"31433","8"
"31433","7"
"31433","6"
"31433","5"
"31433","4"
"31433","3"
"31433","2"
"31433","1"
"7263","10"
"7263","9"
"7263","8"
"7263","7"
"7263","6"
"7263","5"
"7263","4"
"7263","3"
"7263","2"
"7263","1"
"10152","10"
"10152","9"
"10152","8"
"10152","7"
"10152","6"
"10152","5"
"10152","4"
"10152","3"
"10152","2"
"10152","1"
"7265","6"
"7109","10"
"7109","9"
"7109","8"
"7109","7"
"7109","6"
"7109","5"
"7109","4"
"7109","3"
"7109","2"
"7109","1"
"8308","10"
"8308","9"
"8308","8"
"8308","7"
"8308","6"
"8308","5"
"8308","4"
"8308","3"
"8308","2"
"8308","1"
"20569","10"
"20569","9"
"20569","5"
"20569","1"
"7868","9"
"7868","8"
"7868","7"
"7868","6"
"7868","5"
"7868","4"
"7868","3"
"7868","2"
"7868","1"
"10148","10"
"10148","9"
"10148","8"
"10148","7"
"10148","6"
"10148","5"
"10148","4"
"10148","3"
"10148","2"
"10148","1"
"7177","10"
"7177","9"
"7177","8"
"7177","7"
"7177","6"
"7177","5"
"7177","4"
"7177","3"
"7177","2"
"7177","1"
"7253","10"
"7253","9"
"7253","8"
"7253","7"
"7253","6"
"7253","5"
"7253","4"
"7253","3"
"7253","2"
"7253","1"
"7176","10"
"7176","9"
"7176","8"
"7176","7"
"7176","6"
"7176","5"
"7176","4"
"7176","3"
"7176","2"
"7176","1"
"7195","10"
"7195","9"
"7195","8"
"7195","7"
"7195","6"
"7195","5"
"7195","4"
"7195","3"
"7195","2"
"7195","1"
"7108","6"
"7113","10"
"7113","9"
"7113","8"
"7113","7"
"7113","6"
"7113","5"
"7113","4"
"7113","3"
"7113","2"
"7113","1"
"7988","10"
"7988","9"
"7988","8"
"7988","7"
"7988","6"
"7988","5"
"7988","4"
"7988","3"
"7988","2"
"7988","1"
"7148","8"
"7148","4"
"7148","7"
"7148","3"
"7148","6"
"7148","2"
"7148","5"
"7189","10"
"7189","9"
"7189","8"
"7189","7"
"7189","6"
"7189","5"
"7189","4"
"7189","3"
"7189","2"
"7189","1"
"7097","10"
"7097","9"
"7097","8"
"7097","7"
"7097","6"
"7097","5"
"7097","4"
"7097","3"
"7097","2"
"7097","1"
"7116","10"
"7116","9"
"7116","8"
"7116","7"
"7116","6"
"7116","5"
"7116","4"
"7116","3"
"7116","2"
"7116","1"
"7153","10"
"7153","9"
"7153","8"
"7153","7"
"7153","6"
"7153","5"
"7153","4"
"7153","3"
"7153","2"
"7153","1"
"16997","10"
"16997","9"
"16997","8"
"16997","7"
"16997","6"
"16997","5"
"16997","4"
"16997","3"
"16997","2"
"16997","1"
"11172","10"
"11172","9"
"11172","8"
"11172","7"
"11172","6"
"11172","5"
"11172","4"
"11172","3"
"11172","2"
"11172","1"
"11293","10"
"11293","9"
"11293","8"
"11293","7"
"11293","6"
"11293","5"
"11293","4"
"11293","3"
"11293","2"
"11293","1"
"7082","10"
"7082","9"
"7082","8"
"7082","7"
"7082","6"
"7082","5"
"7082","4"
"7082","3"
"7082","2"
"7082","1"
"7157","10"
"7157","9"
"7157","8"
"7157","7"
"7157","6"
"7157","5"
"7157","4"
"7157","3"
"7157","2"
"7157","1"
"7117","10"
"7117","9"
"7117","8"
"7117","7"
"7117","6"
"7117","5"
"7117","4"
"7117","3"
"7117","2"
"7117","1"
"16086","10"
"16086","9"
"16086","8"
"16086","7"
"16086","6"
"16086","5"
"16086","4"
"16086","3"
"16086","2"
"16086","1"
"7562","10"
"7562","9"
"7562","8"
"7562","7"
"7562","6"
"7562","5"
"7562","4"
"7562","3"
"7562","2"
"7562","1"
"7237","10"
"7237","9"
"7237","8"
"7237","7"
"7237","6"
"7237","5"
"7237","4"
"7237","3"
"7237","2"
"7237","1"
"7258","9"
"7258","8"
"7258","7"
"7258","6"
"7258","5"
"7258","4"
"7258","3"
"7258","2"
"7258","1"
"7182","10"
"7182","9"
"7182","8"
"7182","7"
"7182","6"
"7182","5"
"7182","4"
"7182","3"
"7182","2"
"7182","1"
"7160","10"
"7160","9"
"7160","8"
"7160","7"
"7160","6"
"7160","5"
"7160","4"
"7160","3"
"7160","2"
"7160","1"
"7107","10"
"7107","9"
"7107","8"
"7107","7"
"7107","6"
"7107","5"
"7107","4"
"7107","3"
"7107","2"
"7107","1"
"7171","10"
"7171","9"
"7171","8"
"7171","7"
"7171","6"
"7171","5"
"7171","4"
"7171","3"
"7171","2"
"7171","1"
"7123","10"
"7123","9"
"7123","8"
"7123","7"
"7123","6"
"7123","5"
"7123","4"
"7123","3"
"7123","2"
"7123","1"
"7174","10"
"7174","9"
"7174","8"
"7174","7"
"7174","6"
"7174","5"
"7174","4"
"7174","3"
"7174","2"
"7174","1"
"7187","10"
"7187","9"
"7187","8"
"7187","7"
"7187","6"
"7187","5"
"7187","4"
"7187","3"
"7187","2"
"7187","1"
"10153","10"
"10153","9"
"10153","8"
"10153","7"
"10153","6"
"10153","5"
"10153","4"
"10153","3"
"10153","2"
"10153","1"
"7213","10"
"7213","9"
"7213","8"
"7213","7"
"7213","6"
"7213","5"
"7213","4"
"7213","3"
"7213","2"
"7213","1"
"7079","10"
"7079","9"
"7079","8"
"7079","7"
"7079","6"
"7079","5"
"7079","4"
"7079","3"
"7079","2"
"7079","1"
"7078","10"
"7078","9"
"7078","8"
"7078","7"
"7078","6"
"7078","5"
"7078","4"
"7078","3"
"7078","2"
"7078","1"
"7209","10"
"7209","9"
"7209","8"
"7209","7"
"7209","6"
"7209","5"
"7209","4"
"7209","3"
"7209","2"
"7209","1"
"7094","10"
"7094","9"
"7094","8"
"7094","7"
"7094","6"
"7094","5"
"7094","4"
"7094","3"
"7094","2"
"7094","1"
"7098","10"
"7098","9"
"7098","8"
"7098","7"
"7098","6"
"7098","5"
"7098","4"
"7098","3"
"7098","2"
"7098","1"
"7156","10"
"7156","9"
"7156","8"
"7156","7"
"7156","6"
"7156","5"
"7156","4"
"7156","3"
"7156","2"
"7156","1"
"7204","10"
"7204","9"
"7204","8"
"7204","7"
"7204","6"
"7204","5"
"7204","4"
"7204","3"
"7204","2"
"7204","1"
"7103","10"
"7103","9"
"7103","8"
"7103","7"
"7103","6"
"7103","5"
"7103","4"
"7103","3"
"7103","2"
"7103","1"
"7269","10"
"7269","9"
"7269","8"
"7269","7"
"7269","6"
"7269","5"
"7269","4"
"7269","3"
"7269","2"
"7269","1"
"7070","10"
"7070","9"
"7070","8"
"7070","7"
"7070","6"
"7070","5"
"7070","4"
"7070","3"
"7070","2"
"7070","1"
"7233","10"
"7233","9"
"7233","8"
"7233","7"
"7233","6"
"7233","5"
"7233","4"
"7233","3"
"7233","2"
