ETHICS_NUM,FEC_NUM,
"597026","C00235739"
"597026","C00235739"
"597026","C00235739"
"597026","C00235739"
"597026","C00235739"
"597026","C00235739"
"597026","C00235739"
"597027","C00004960"
"597027","C00004960"
"597027","C00004960"
"597027","C00004960"
"597027","C00004960"
"597027","C00004960"
"597027","C00004960"
"597349","C00002394"
"597349","C00002394"
"597269","C00016683"
"597269","C00016683"
"597269","C00016683"
"597269","C00016683"
"597269","C00016683"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"503002","C00072769"
"504011","C00370007"
"504011","C00370007"
"504011","C00370007"
"504011","C00370007"
"504011","C00370007"
"504012","C00388009"
"504012","C00388009"
"504012","C00388009"
"504012","C00388009"
"504013","C00326082"
"504013","C00326082"
"504013","C00326082"
"504013","C00326082"
"504013","C00326082"
"504014","C00075341"
"504014","C00075341"
"504008","C00093054"
"504008","C00093054"
"504008","C00093054"
"504008","C00093054"
"504008","C00093054"
"504008","C00093054"
"597269","C00016683"
"597269","C00016683"
"497272",""
"497272",""
"497272",""
"497272",""
"597304","C00173096"
"597115","C00199703"
"298416",""
"597323","C00025346"
"597326","C00138552"
"597328","C00305102"
"597375","C00008268"
"598418","C00012476"
"597346","C00010470"
"597342","C00002766"
"597345","C00104851"
"501024","C00369009"
"597352","C00119008"
"500015","C00205401"
"599393","C00308718"
"598433","C00279455"
"501007","C00128512"
"597130","C00010983"
"599416","C00060103"
"503008","C000376848"
"504002","C00072769"
"497275",""
"297365",""
"597216","C00297622"
"597216","C00297622"
"597216","C00297622"
"597216","C00297622"
"597216","C00297622"
"597216","C00297622"
"597256","C00215384"
"297282",""
"597284","C00042002"
"597288","C00296640"
"500017","C00164426"
"597299","C00246736"
"597005","C00040253"
"598441","C00231951"
"297016",""
"502027","C00108209"
"597264","C00083535"
"597091","C00082792"
"297095",""
"597109",""
"599414",""
"598405","C00027359"
"497136",""
"597154","C00040568"
"597177","73-1283801"
"597169","C00053553"
"597216","C00297622"
"597349","C00002394"
"597269","C00016683"
"497272",""
"504007",""
"504007",""
"504007",""
"504007",""
"497275",""
"497275",""
"497275",""
"497275",""
"497275",""
"497275",""
"497275",""
"297365",""
"297365",""
"597370","C00111898"
"598420","C00032979"
"502003","C00354753"
"597374","C00193433"
"597094","C00302240"
"597207","C00190934"
"597381","C00046474"
"501022","C00064774"
"597157",""
"597116","C00231407"
"497160",""
"598400","C000097485"
"502005","C00040923"
"497164",""
"502055","C00213348"
"597368","C00150995"
"597125","C00033423"
"597127","C00027342"
"497135",""
"597399","C0020903"
"597183","C00337808"
"597182","C00139477"
"500007","73-1585482"
"297229",""
"597246","C00167213"
"599416","C00060103"
"599416","C00060103"
"599416","C00060103"
"599416","C00060103"
"599416","C00060103"
"599416","C00060103"
"599416","C00060103"
"500015","C00205401"
"500015","C00205401"
"597137","C00034041"
"597137","C00034041"
"597137","C00034041"
"597137","C00034041"
"597137","C00034041"
"597137","C00034041"
"597154","C00040568"
"597154","C00040568"
"597154","C00040568"
"597154","C00040568"
"597154","C00040568"
"597154","C00040568"
"597154","C00040568"
"597177","73-1283801"
"597177","73-1283801"
"597177","73-1283801"
"597177","73-1283801"
"597169","C00053553"
"597169","C00053553"
"597169","C00053553"
"597169","C00053553"
"597169","C00053553"
"597169","C00053553"
"597169","C00053553"
"502043","C00230342"
"502010","C00127258"
"501010","C00096842"
"597007","C00210526"
"597124","C00144345"
"599418","C00351924"
"497021",""
"597026","C00235739"
"597027","C00004960"
"497042",""
"597046","C00035006"
"502008","C00368811"
"503003","C00387753"
"503004","C00042069"
"500015","C00205401"
"500015","C00205401"
"500015","C00205401"
"500015","C00205401"
"599393","C00308718"
"599393","C00308718"
"599393","C00308718"
"599393","C00308718"
"599393","C00308718"
"599393","C00308718"
"599393","C00308718"
"500032","C00115303"
"500032","C00115303"
"500032","C00115303"
"500032","C00115303"
"500032","C00115303"
"500032","C00115303"
"597070","C00308718"
"597070","C00308718"
"597070","C00308718"
"597070","C00308718"
"597070","C00308718"
"597070","C00308718"
"597070","C00308718"
"597070","C00308718"
"598433","C00279455"
"598433","C00279455"
"598433","C00279455"
"598433","C00279455"
"598433","C00279455"
"598433","C00279455"
"598433","C00279455"
"501007","C00128512"
"501007","C00128512"
"501007","C00128512"
"501007","C00128512"
"501007","C00128512"
"501007","C00128512"
"501007","C00128512"
"501007","C00128512"
"597130","C00010983"
"597130","C00010983"
"597130","C00010983"
"597137","C00034041"
"597005","C00040253"
"597005","C00040253"
"597005","C00040253"
"597005","C00040253"
"597005","C00040253"
"597005","C00040253"
"597005","C00040253"
"597005","C00040253"
"598441","C00231951"
"598441","C00231951"
"297016",""
"297016",""
"297016",""
"502027","C00108209"
"502027","C00108209"
"502027","C00108209"
"502027","C00108209"
"502027","C00108209"
"502027","C00108209"
"502027","C00108209"
"597264","C00083535"
"597264","C00083535"
"597264","C00083535"
"597264","C00083535"
"597264","C00083535"
"597264","C00083535"
"597264","C00083535"
"597091","C00082792"
"597091","C00082792"
"597091","C00082792"
"597091","C00082792"
"597091","C00082792"
"597091","C00082792"
"597091","C00082792"
"297095",""
"297095",""
"297095",""
"297095",""
"297095",""
"297095",""
"297095",""
"297095",""
"597109",""
"597109",""
"597109",""
"597109",""
"597109",""
"597109",""
"597109",""
"599414",""
"599414",""
"599414",""
"599414",""
"599414",""
"599414",""
"599414",""
"202001","C00109546"
"201027","C00227546"
"500008","C00265595"
"597011","C00279224"
"597009","C00283457"
"597372","C00015552"
"201035","C00333534"
"597369","C00007948"
"202009","C00370577"
"597332","C00001636"
"203010","C00210526"
"297348","C00160077"
"597130","C00010983"
"597130","C00010983"
"597130","C00010983"
"597326","C00138552"
"597326","C00138552"
"597326","C00138552"
"597326","C00138552"
"597326","C00138552"
"597326","C00138552"
"597326","C00138552"
"597326","C00138552"
"597375","C00008268"
"597375","C00008268"
"597375","C00008268"
"597375","C00008268"
"597375","C00008268"
"597375","C00008268"
"597375","C00008268"
"597346","C00010470"
"597346","C00010470"
"597346","C00010470"
"597346","C00010470"
"597346","C00010470"
"597346","C00010470"
"597346","C00010470"
"597342","C00002766"
"597342","C00002766"
"597342","C00002766"
"597342","C00002766"
"597342","C00002766"
"597342","C00002766"
"597345","C00104851"
"598405","C00027359"
"598405","C00027359"
"598405","C00027359"
"598405","C00027359"
"598405","C00027359"
"598405","C00027359"
"497136",""
"497136",""
"497136",""
"497136",""
"497136",""
"497136",""
"497136",""
"597009","C00283457"
"597009","C00283457"
"597009","C00283457"
"597009","C00283457"
"597009","C00283457"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"597372","C00015552"
"502005","C00040923"
"497164",""
"502055","C00213348"
"597125","C00033423"
"597125","C00033423"
"597127","C00027342"
"497135",""
"598420","C00032979"
"502003","C00354753"
"597207","C00190934"
"597381","C00046474"
"597053","C00076810"
"497042",""
"497042",""
"502008","C00368811"
"500011","C00039305"
"502010","C00127258"
"502010","C00127258"
"497275",""
"297365",""
"599416","C00060103"
"599393","C00308718"
"500032","C00115303"
"500032","C00115303"
"597070","C00308718"
"598433","C00279455"
"501007","C00128512"
"597130","C00010983"
"597352","C00119008"
"597345","C00104851"
"597345","C00104851"
"597345","C00104851"
"597345","C00104851"
"597345","C00104851"
"501024","C00369009"
"597352","C00119008"
"597352","C00119008"
"597352","C00119008"
"597352","C00119008"
"597352","C00119008"
"597352","C00119008"
"597284","C00042002"
"597284","C00042002"
"597284","C00042002"
"597284","C00042002"
"597284","C00042002"
"597284","C00042002"
"597288","C00296640"
"597288","C00296640"
"597288","C00296640"
"597288","C00296640"
"597288","C00296640"
"500017","C00164426"
"597115","C00199703"
"597115","C00199703"
"597115","C00199703"
"597115","C00199703"
"597115","C00199703"
"597115","C00199703"
"597115","C00199703"
"597115","C00199703"
"298416",""
"298416",""
"298416",""
"298416",""
"298416",""
"298416",""
"298416",""
"298416",""
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"201035","C00333534"
"202001","C00109546"
"202001","C00109546"
"202001","C00109546"
"202001","C00109546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"201027","C00227546"
"500008","C00265595"
"500008","C00265595"
"500008","C00265595"
"500008","C00265595"
"500008","C00265595"
"500008","C00265595"
"597011","C00279224"
"597011","C00279224"
"597011","C00279224"
"597011","C00279224"
"597011","C00279224"
"597011","C00279224"
"503018","C00252437"
"297223","C00030007"
"297044",""
"203053",""
"503002","C00072769"
"297229",""
"297229",""
