TRANSACTION_ID,LENDER,INTEREST,GUARANTOR_ID,REPAY,AMOUNT_GUARANTEED,BALANCE_OWED,DEBT_TRANSFER,C4#,
"6532","","0","802","n/a","","","",""
"60280","","0","1022","Undecided","","","",""
"66569","","0","28100","Expenditure Advance","","","",""
"67992","","0","30853","Lump Sum/5 months","","","",""
"72461","",".12","33997","10000/six months","","","",""
"66370","","0","29815","if surplus is available","","","",""
"64771","","0","28452","1844.79/45 Days","","","",""
"67961","","0","30833","200 / 120 days","","","",""
"67966","","0","30834","239.51 / 120 days","","","",""
"72271","","0","33825","2500 / 120 days","","","",""
"6873","","0","1022","NA","","","",""
"6536","",".08","803","on Demand","","","",""
"25255","","0","10352","1 year","","","",""
"25040","","0","10292","$1/month","","","",""
"72576","","3","34141","Excess campaign funds if available","","","",""
"69535","","0","32534","1000/60 days","","","",""
"70455","","0","32553","all","","","",""
"70468","","0","32553","all","","","",""
"70943","","0","33485","if surplus is available","","","",""
"70944","","0","33485","if surplus is available","","","",""
"72269","","0","30833","3000 / 120 days","","","",""
"69686","","0","32553","all","","","",""
"69687","","0","32553","all","","","",""
"72274","","0","33826","5,000 / 120 days","","","",""
"85889","","0","30833","1000.00 / 90 days","","","",""
"80066","","0","30833","500 / 54 days","","","",""
"80068","","0","30833","1,100 / 54 days","","","",""
"80070","","0","33825","1500 / 30 days","","","",""
"85883","","0","33825","1000.00 / 11 days","","","",""
"85890","","0","30833","1500 / 90 days","","","",""
"67069","","0","24064","NA","","","",""
"67064","","0","24064","NA","","","",""
"61700","","0","28135","if surplus is available","","","",""
"65099","","0","28135","if surplus is available","","","",""
"79626","",".12","33997","5000/seveny three days","","","",""
"79627","",".12","33997","1000/seventy three days","","","",""
"79628","",".12","33997","5000/twenty days","","","",""
"79629","",".12","33997","5000/twenty days","","","",""
"79630","",".12","33997","5000/twenty days","","","",""
"79631","",".12","33997","5000/twenty days","","","",""
"79632","",".12","33997","5000/twenty days","","","",""
"79633","",".12","33997","5000/twenty days","","","",""
"79634","",".12","33997","5000/twenty days","","","",""
"79635","",".12","33997","5000/twenty days","","","",""
"29493","","4","12743","candidate.","","","",""
"127976","","0","52338","500","","0","",""
"123811","","0","50032","none","","0","",""
"91516","","0","30833","13,000 / 90 days","","","",""
"123428","","0","50750","when possible","","0","",""
"123700","","0","52371","If surplus is available","","300","",""
"123701","","0","52371","If Surplus is available","","200","",""
"123702","","0","52371","As Surplus is available","","400","",""
"123816","","0","50032","none","","0","",""
"123836","","0","52429","when surplus available","","1000","",""
"123837","","0","52429","when surplus available","","2000","",""
"123839","","0","52429","when surplus available","","20000","",""
"123848","","0","52435","none","","0","",""
"123857","","","52441","none","","0","",""
"119581","","0","49966","TBD","","10000","",""
"119580","","0","49966","TBD","","2500","",""
"119582","","0","49966","TBD","","5000","",""
"119584","","0","49967","TBD","","200","",""
"119620","","0","49977","None","","5000","",""
"119621","","0","49978","On Demand ","","0","",""
"119622","","0","49979","None","","0","",""
"119626","","0","49980","None","","175","",""
"119627","","0","49981","12 Months Lumpsum","","15030","",""
"119629","","0","49982","If Surplus is Available ","","0","",""
"119630","","0","49983","None","","300","",""
"119631","","0","49983","None","","500","",""
"119632","","0","49984","On Demand ","","0","",""
"119633","","0","49985","None","","2500","",""
"119634","","0","49986","None","","2000","",""
"125959","","0","53465","as available","","2500","",""
"126217","","0","52338","500","","500","",""
"121120","","0","50750","when possible","","3000","",""
"122539","320",".08","51491","3 months","40000","40000","",""
"140504","","0","40993","On Demand","","35000","1",""
"140505","","0","40993","On Demand","","45000","1",""
"132596","","0","53465","as available","","2500","",""
"141272","","0","49977","on demand","","1000","",""
"141411","","0","49966","On Demand","","1095.82","1",""
"141413","","0","49966","On Demand","","1000","1",""
"141415","","0","49966","On Demand","","70.4","1",""
"141418","","0","49966","On Demand","","2000","1",""
"141420","","0","49966","On Demand","","493.17","1",""
"137575","","0","61006","on demand","","10000","",""
"137641","","0","61060","on demand","","5568.4","1",""
"129395","","0","55170","After election","","15000","",""
"134009","",".07","58513","Demand","","245000","",""
"134078","","0","58720","Demand","","0","1",""
"134079","","0","58720","Demand","","0","1",""
"134077","","0","58720","Demand","","0","1",""
"129891","",".05","56268","12 Months Lump Sum","","0","",""
"129966","","0","56340","When Available","","2232.06","",""
"130127","","0","56424","candidate loan to campaign/repay if funds avail","","2193.22","",""
"130153","","0","56435","N/A","","42445","",""
"130178","","0","49967","When able","","100","",""
"130179","","0","49967","When able","","0","",""
"130389","","0","56620","When fund are available","","100000","",""
"130494","","0","56707","50.00 per month","","200","",""
"139238","","0","52429","when surplus is available","","85000","",""
"139366","","0","62305","on demand","","181.4","",""
"130709","","0","56886","ongoing","","10021.76","",""
"135573","","0","56707","50.00 per month","","200","",""
"135582","","8.9","56707","$100.00/mo","","3251.67","",""
"135615","","0","56707","50.00 per month","","200","",""
"135616","","8.9","56707","$100.00/mo","","0","",""
"135903","","0","59916","On Demand","","100000","",""
"139718","","0","61125","if surplus is available","","0","",""
"131271","","0","55170","After election","","13112.97","",""
"151001","","0","68337","On Demand","","7700","",""
"119083","","0","49884","Undetermined","","1000","",""
"95621","","0","40993","If Surplus Available","","","",""
"119628","","0","49181","Campaign Surplus","","340.03","",""
"115458","","0","48854","n/a","","0","",""
"141596","380",".079","64079","60 mo @ 626.64/mo","9990","9990","",""
"142142","","0","64461","As surplus is available","","6000","",""
"150709","","0","68152","on demand","","13475","1",""
"150792","","0","52441","On Demand","","12000","",""
"150973","","0","68318","on demand","","3000","",""
"151068","","0","68393","on demand","","6910","1",""
"151084","","0","68409","On Demand","","1250","1",""
"159658","","0","52429","When Suplus Is Available","","6421.6","1",""
"147528","","0","66323","ON DEMAND","","0","1",""
"147276","","0","49983","annual","","1000","",""
"148043","","0","49985","on demand","","7500","1",""
"146194","","0","65639","end of 2006 campaign","","10000","",""
"160648","","0","72545","On Demand","","0","",""
"156120","","0","70579","on demand","","9801","1",""
"156299","","0","70693","due at close of campaign","","0","",""
"156342","","0","70719","on demand","","90.79","",""
"146467","","0","65780","On Demand","","143150","1",""
"160878","","0","72690","On Demand","","0","",""
"160879","","0","72690","On Demand","","0","",""
"160880","","0","72691","On Demand","","0","",""
"152899","","0","34009","on demand","","10000","1",""
"153190","","0","48854","ON DEMAND","","0","1",""
"161039","","0","72833","Lump Sum","","4000","",""
"161070","","0","72833","Lump Sum","","500","",""
"153088","","0","37243","On Demand","","150","",""
"153093","","0","24064","On Demand","","143000","1",""
"153185","","0","33824","ON DEMAND","","7843.47","1",""
"153251","","0","37243","On Demand","","150","",""
"157391","","0","71039","November 15, 2006","","0","",""
"157628","",".06","71157","Repay if Surplus","","1000","",""
"173870","","","81551","NONE GIVEN","","58","",""
"173871","","","81881","NONE GIVEN","","3205","",""
"177795","","0","78928","At end of Campaign","","25000","",""
"170568","","0","77378","quarterly","","0","",""
"174691","","0","77378","Quarterly","","0","",""
"178896","","0","40831","ON DEMAND","","0","",""
"174986","","0","82858","At discretion of campaign manager","","3000","",""
"171223","","0","56435","Pay in full at end of year","","500","",""
"171225","","0","56435","Pay in full at end of year","","10000","",""
"171227","","0","56435","Pay in full at end of year","","10000","",""
"171232","","0","78027","When available","","0","",""
"167688","","0","52706","AS FUNDS ARE AVAILABLE","","0","",""
"171599","","0","76737","As available","","2687.65","",""
"168444","","8.9","56707","100.00","","0","",""
"176068","","","81551","NONE GIVEN","","58","",""
"178303","","0","84831","lump sum","","10000","",""
"178951","","0","84988","On Demand","","500","",""
"178955","","0","84988","On Demand","","0","",""
"176069","","","81881","NONE GIVEN","","3205","",""
"176129","","0","83510","Candidate loan -Repay if surplus","","0","",""
"168628","","0","70321","Repay July 9","","78","",""
"172825","","0","79159","$350/30 DAYS","","0","",""
"172833","","","79159","54.13/30 DAYS","","0","",""
"176573","","0","83510","Candidate loan -Repay if surplus","","242.05","",""
"169183","","0","76807","none","","80000","",""
"172846","","0","79167","balloon note to be paid at end of campaign","","2000","",""
"172886","","0","79191","NONE GIVEN","","16050","",""
"172888","","0","79191","NONE GIVEN","","12419.52","",""
"173702","","0","79719","Not Determined","","58.13","",""
"177635","","0","84403"," On Demand","","357.12","",""
"195394","","0","93507","Repaid to extent fund balance is available","","2183.25","",""
"186775","","0","56620","when funds are available","","150000","",""
"186827","","0","88713","Balance due 12/31/06","","2000","",""
"191211","","0","52441","Due at Close of Campaign","","6000","",""
"195751","","0","89385","repay if surplus funds","","250","",""
"182178","","0","86503","ON DEMAND","","0","",""
"187079","","0","88925","$50/month","","2000","",""
"187081","","0","88925","$100/month","","5000","",""
"187183","","0","88974","on demand","","0","",""
"195926","","0","93795","AS AVAILABLE","","10000","",""
"191866","","","91986","300.00","","300","",""
"191883","","0","91999","3000.00","","3000","",""
"191892","","0","91986","500.00","","105.05","",""
"196266","","0","52441","On Demand","","0","",""
"182980","412",".11903","86922","7966.34 on Dec. 13, 2006","7570","0","",""
"192017","","0","82858","At discretion of campaign manager","","0","",""
"192423","","0","91997","Lump Sum","","300","",""
"196557","","0","61125","If surplus available","","0","",""
"183336","","0","48614","When funds are available","","5836.83","",""
"183405","","0","48614","When funds are available","","1100","",""
"188061","","0","66365","Repay if Surplus","","200","",""
"188072","","0","66365","Repay if Surplus","","86.46","",""
"183984","","0","53465","as available","","2500","",""
"184250","","0","72833","Lump Sum","","5000","",""
"188279","","8.9","56707","$100.00","","1267","",""
"188286","","8.9","56707","$100.00","","0","",""
"188288","","8.9","56707","$100.00","","270","",""
"188361","","0","89819","Lump sum after primary","","0","",""
"193161","","0","92192","Due 8/10/2006","","1000","",""
"179804","",".1","85634","when done","","3639.84","",""
"184404","",".05","56654","150","","3000","",""
"188700","",".05","49967","20,00 per mo","","200","",""
"188716","",".05","49967","100.00 per mo","","1000","",""
"193306","","0","92373","end of campaign","","500","",""
"193309","","0","92373","end of campaign","","200","",""
"193363","",".07","58513","Demand","","250000","",""
"193470","",".07","92486","50.00 per month","","2320","",""
"184610","",".05","56654","150","","3000","",""
"179952","","0","85748","due on demand","","2835.23","",""
"192475","","0","56424","candidate loan to campaign/repay if funds avail","","839.82","",""
"189274","",".06","90529","Balloon","","1431.53","",""
"194105","","0","","REPAY-IF SURPLUS CAMPAIGN FUNDS","","10000","","180002"
"194232","","0","92942","Due at Close of Campaign","","2825.75","",""
"194234","","0","92942","Due at Close of Campaign","","35000","",""
"194301","","0","92947","At close of campaign","","500","",""
"181367","",".1","72967","$100.00","","344.26","",""
"186144","","0","56660","Due at Close of Campaign","","5000","",""
"181585","","0","86275","On Demand","","1576","",""
"190431","","0","56424","candidate loan to campaign/repay if funds avail","","6349.43","",""
"181931","","0","86426","repay if surplus","","6000","",""
"181987","","0","86408","ON DEMAND","","0","",""
"186549","","0","56620","When funds are available","","100000","",""
"186727","",".059","88504","$200. per month","","1200","",""
"186740","",".059","88504","$200. per month","","1200","",""
"190797","","0","91432","REPAY IF SURPLUS FUNDS","","0","",""
"190799","","0","91432","REPAY IF SURPLUS FUNDS","","0","",""
"207187","420","0","99145","-","15000","15000","",""
"207214","","0","99162","IF ANY SURPLUS","","0","",""
"207254","","0","99181","ON DEMAND","","200","",""
"207255","","0","99181","ON DEMAND","","3000","",""
"207314","","0","65345","ON DEMAND","","2500","",""
"199924","",".08","95540","6-month note due at end of term","","3700","",""
"199925","",".08","95541","6-month note due at end of term","","1943.74","",""
"203533","","0","49979","On Demand","","0","1",""
"203605","",".059","88504","$200. per month","","1200","",""
"203644","","0","65273","ON DEMAND","","12621.05","",""
"207630","","0","96556"," UPON DEMAND","","2203.5","",""
"207634","","0","96556","UPON DEMAND","","2500","",""
"208181","","0","65780","on demand","","143150","1",""
"208219","","0","99627","UPON DEMAND","","5000","",""
"208408","",".01","99714","90 days","","1000","",""
"208417","","0","99721","As available","","0","",""
"200631","","0","95881","No Terms","","0","",""
"204546","","0","97949","On Demand","","0","",""
"208626","","0","99812","AS FUNDS ALLOW","","500","",""
"208627","","0","99812","AS FUNDS ALLOW","","4000","",""
"208655","","0","49986","None","","2000","",""
"200897","","0","95648","ON DEMAND","","43036.88","",""
"209162","","0","100083","if surplus available","","0","",""
"209165","","0","100083","if surplus available","","0","",""
"209167","","0","100083","if surplus available","","0","",""
"209170","","0","100083","if surplus available","","0","",""
"209177","","0","100083","if surplus available","","0","",""
"209180","","0","100083","if surplus available","","0","",""
"209184","","0","100083","if surplus available","","0","",""
"197237","","0","79719","Not Determined","","59.93","",""
"201397","","0","49977","If Surplus available","","3258.16","",""
"201399","","0","49977","If Surplus Available","","622.71","",""
"205299","","0","98412","On Demand","","1775.8","",""
"209441","","0","100217","ON DEMAND","","6000","",""
"201602","","0","96452","On Demand","","0","",""
"201603","","0","96452","On Demand","","0","",""
"201605","","0","96452","On Demand","","0","",""
"209793","","0","100390","ON DEMAND","","350","",""
"209798","","0","100390","ON DEMAND","","127","",""
"209799","","0","100390","ON DEMAND","","14.87","",""
"197727","","0","94467","per annum","","3000","",""
"205632","","0","96712","on demand","","30000","",""
"205747","","0","98537","on demand","","200","1",""
"198395","","0","52429","When surplus is available","","100","",""
"198398","","0","52429","When surplus is available","","100","",""
"202816","","0","62305","01/01/2006 In Full","","200","",""
"206801","","0","99055","REPAY WHEN FUNDS AVAILABLE","","108.19","",""
"206802","","0","99055","REPAY WHEN FUNDS AVAILABLE","","200","",""
"206873","","0","99097","ON DEMAND","","100","",""
"199438","","0","95499","On Demand","","100","",""
"199439","","0","95499","On Demand","","2000","",""
"199440","","0","95499","On Demand","","1000","",""
"214106","","0","101259","on demand","","1161.45","",""
"222206","","0","52441","Due at Close of Campaign","","0","",""
"223337","","0","56660","Due at Close of Campaign","","0","",""
"228413","","0","78928","in full at end of campaign","","25000","",""
"228414","","0","78928","in full at end of campaign","","5000","",""
"226369","","0","103817","on demand","","3500","",""
"226397","","0","","lump sum","","12500","","199909"
"214835","","0","48854","2146.46","","0","",""
"227482","","0","","Pending","","23000","","201385"
"246267","","0","","when funds are available","","5000","","204998"
"241853","","0","49977","if surplus available","","13.12","",""
"241858","","0","49977","if surplus available","","200.12","",""
"246191","","0","109754","N/A","","10000","",""
"246268","","0","","when funds are available","","2500","","205243"
"236301","","0","82858","at discretion of campaign manager","","0","",""
"238425","","0","107140","Due at close of committee","","62945","1",""
"238462","","0","107140","Due at close of committee","","5000","",""
"242293","","0","56620","when funds are available","","180000","",""
"246687","",".06","90529","Lump Sum","","1297.67","",""
"238538","","0","107140","Due at close of committee","","62945","1",""
"238539","","0","107140","Due at close of committee","","5000","",""
"242666","","0","108646","Repay if Surplus","","20.3","",""
"242673","","0","66365","Repay if Surplus","","51.84","",""
"242677","","0","66365","Repay if Surplus","","65.61","",""
"247679","","0","110523","on demand","","0","",""
"235363","","0","81881","ON DEMAND","","950","",""
"239908","","0","","1000.00","","14000","","208537"
"239927","","0","88974","ON DEMAND","","0","",""
"240003","","0","99779","one time payment","","200","",""
"231347","",".07","105115","337.23 per month","","350","",""
"231022","","0","86426","None","","560.76","",""
"231197","","0","","00.00","","4000","","190972"
"240310","","0","71157","Repay if Surplus","","19370.83","",""
"232000","",".001","",".01","","100000","","183447"
"240916","",".05","108027","150.00","","984.2","",""
"232395","","0","49984","Pending","","15000","",""
"232416","","0","105523","4,400.00","","4400","",""
"232418","","0","105523","2,000.00","","2000","",""
"232470","",".001","59916","NONE","","30138.53","",""
"241092","",".05","108027","100.00","","259.88","",""
"241097","",".05","108027","100.00","","98.18","",""
"241268","","0","108150","when funds are available","","0","",""
"245533","","0","93795","as available","","5000","",""
"241495","","0","49981","when funds are available","","100000","",""
"232949","",".059","88504","$200. per month","","0","",""
"259971","","0","96556","On Demand","","2500","",""
"260448","","0","72833","Lump Sum","","1164.5","",""
"250466","","0","111496","1-1-07 IN FULL","","1061.27","",""
"255489","","0","79159","on demand","","170","",""
"255601","","0","","on demand","","0","","212712"
"255629","","0","61006","on demand","","800","",""
"250901","","0","96452","on demand","","0","",""
"255678","","0","99097","As permitted by incoming contribution","","203.65","",""
"255683","","0","99097","As permitted by incoming contribution","","0","",""
"251156","","0","111716","Close of campaign","","200","",""
"251160","","0","111716","Close of campaign","","5000","",""
"251196","","0","95499","On Demand","","0","1",""
"255924","","0","","As permitted by incoming contribution","","5000","","208802"
"251542","","0","56660","Due at Close of Campaign","","0","",""
"247854","",".07","58513","Demand","","50000","",""
"247888","","0","109927","final remaining balance in account","","1600","",""
"262320","","0","114945","Due at close of campaign","","0","",""
"248544","","0","84831","lump sum","","2000","",""
"248537","","0","84831","lump sum","","10000","",""
"262791","","0","115033","Full repayment by 09/30/2006 ","","0","",""
"262792","","0","115034","Full repayment by 09/30/2006","","0","",""
"262793","","0","115035","Full repayment by 09/30/2006","","0","",""
"262937","","0","107140","Due at close of committee","","20000","",""
"248261","","0","","End of Campaign","","15050","","248126"
"253158","","0","88925","$100/MONTHLY","","4511.38","",""
"253213","","0","","on demand","","15000","","202052"
"253219","","0","96712","on demand","","7717.13","",""
"248739","","0","84831","lump sum","","5000","",""
"248754","","","70321","8/1/2006","","1020","",""
"253459","","0","","Pending","","23000","",""
"253460","","0","49984","Pending","","15000","",""
"258157","",".1","","Six month baloon payment due 01-18-2007","","3953.63","","208782"
"258308","","0","49966","TBD","","2500","",""
"258309","","0","49966","TBD","","10000","",""
"258310","","0","49966","TBD","","5000","",""
"258311","","0","49966","On Demand","","1095.82","1",""
"258312","","0","49966","On Demand","","1000","1",""
"258313","","0","49966","On Demand","","70.4","1",""
"258314","","0","49966","On Demand","","0","1",""
"258315","","0","49966","On Demand","","493.17","1",""
"253733","","0","112479","if surplus is available","","3000","",""
"249645","","0","99023","Variable","","31500","",""
"249701","","0","","Lump Sum","","3000","","249622"
"258845","","0","","On Demand","","4000","","201803"
"254492","","0","100083","If surplus available","","0","",""
"254494","","0","100083","If surplus available","","0","",""
"254496","","0","100083","If surplus available","","0","",""
"254609","435","7.2","112773","6 mo.","3000","0","",""
"254672","","0","92465","ON DEMAND","","2000","",""
"259535","","0","","Lump","","2200","","256864"
"250289","","0","","on demand","","1000","","181840"
"250352","","0","111489","1-1-07 IN FULL","","228.96","",""
"254874","","0","112863","not given","","200","",""
"273375","","0","68318","On demand","","4500","1",""
"274668","","0","115035","Lump Sum Due October 31, 2006","","0","",""
"266187","","0","","If Surplus is Available 12/31/06","","10000","","256551"
"277106","","0","78928","upon end of election","","10000","",""
"277235","","0","","As permitted by incoming contribution","","25000","","254636"
"275298","","0","48854","As Available","","0","",""
"275523","","0","95413","on demand","","1560.14","",""
"276316","","0","50847","Lump-sum/Balloon","","4725","",""
"280363","","0","56660","Due at close of campaign","","500","",""
"280381","","0","56660","Due at close of campaign","","250","",""
"280386","","0","56660","Due at close of campaign","","5000","",""
"280410","","0","56660","Due at close of campaign","","500","",""
"289314","","0","79191","on demand","","10426.57","",""
"289832","","0","116948","post-campaign","","1500","",""
"290059","","0","52706","When Funds Available","","16.17","",""
"294217","","0","97755","Repay if suplus $","","5000","",""
"290829","",".07","58513","Demand","","250000","",""
"295090","","0","114945","Due at close of campaign","","0","",""
"295119","","0","114945","Due at close of campaign","","0","",""
"295131","","0","114945","Due at close of campaign","","0","",""
"295142","","0","114945","Due at close of campaign","","0","",""
"290987","","0","76807","Pay after election","","24173.19","",""
"295250","","0","114945","Due at close of campaign","","0","",""
"295259","","0","114945","Due at close of campaign","","0","",""
"291329","",".07","58513","Demand","","200000","",""
"287756","","0","97493","On demand on or after Nov. 15, 2006","","2500","",""
"295663","",".07","58513","Demand","","174965.04","",""
"291828","","0","97493","Payable on demand on or after Nov. 15, 2006","","2500","",""
"288274","","0","99721","As available","","0","",""
"296349","","0","116202","2000.","","0","",""
"288284","","0","78027","As available","","0","",""
"288747","","0","91997","Lump Sum","","0","",""
"300961","",".07","105115","one payment due November 1, 2006","","325","",""
"300965","",".07","105115","One payment due January 31, 2007","","7000","",""
"301020","","0","110523","00.00","","447.1","",""
"300847","",".06","85801","Semi-annual payments","","0","",""
"300848","",".06","85801","Semi-annual payments","","0","",""
"298449","","0","106834","on demand","","500","",""
"293376","","","127328","As Available","","0","",""
"293381","","","127328","As available","","0","",""
"292164","","0","79191","on demand","","7121.57","",""
"302597","","0","","Pending","","99000","","255067"
"302615","","0","","Pending","","30000","","257793"
"303019","","0","81551","on demand","","500","",""
"303023","","0","81881","on demand","","850","",""
"340016","","0","108665","End of campaign","","200","",""
"340431","","0","71157","Repay if Surplus","","16000","",""
"340636","","0","71157","Repay if Surplus","","50","",""
"340647","","0","71157","Repay if Surplus","","227.88","",""
"336906","","0","185347","Demand","","10648.37","",""
"339014","","0","92192","Due 10/23/07","","3342.82","",""
"339214","","0","186018","Due at close of campaign","","0","",""
"355053","","0","56660","Due at close of campaign","","0","",""
"355054","","0","56660","Due at close of campaign","","0","",""
"355055","","0","56660","Due at close of campaign","","0","",""
"355056","","0","56660","Due at close of campaign","","0","",""
"343957","","0","93795","when funds are available","","200","",""
"343960","","0","93795","when funds are available","","4550","",""
"343964","",".01","112479","n/a","","1000","",""
"343966","",".01","112479","after campaign","","1000","",""
"343968","",".01","112479","after campaign","","15000","",""
"343970","",".01","112479","after campaign","","1500","",""
"347332","","0","52338","500","","0","",""
"355333","","0","56660","Due at close of campaign","","0","",""
"355335","","0","56660","Due at close of campaign","","0","",""
"355339","","0","56660","Due at close of campaign","","0","",""
"355340","",".01","89082","in full","","0","",""
"355409","","0","49982","repaid by contributions","","0","",""
"347847","","0","191032","as monies b/co available","","5000","",""
"347873","","0","191065","as monies b/co available","","1000","",""
"344413","","0","127727","UNDECIDED","","30000","",""
"348454","","0","100217","on demand","","599","",""
"352370","","0","56620","when funds are available","","50000","",""
"356347","","0","56620","When available","","200000","",""
"356348","","0","56620","when funds are available","","40000","",""
"356349","","0","56620","when funds are available","","100000","",""
"345097","",".025","189506","12 MONTHS","","0","",""
"341141","","0","93795","as available","","5000","",""
"348867","",".05","108027","200.00","","4626.54","",""
"352884","","0","193409","Due at close of campaign","","761.4","",""
"353221","","0","91754","Lump Sum if Funds Available","","302","",""
"341669","","0","","n/a","","3500","","341591"
"353266","","0","89728","Lump Sum if Funds Available","","203","",""
"353270","","0","193341","Lump Sum if Funds Available","","0","",""
"349586","","0","96452","None","","0","",""
"342321","","0","84403","Demand","","600","",""
"342849","","0","112479","if surplus is available","","3000","",""
"342908","","0","86408","after campaign","","0","",""
"342917","","0","86408","after campaign","","0","",""
"342659","","0","188140","due on demand","","0","",""
"342758","","0","49985","TBD","","1000","",""
"343229","","0","56707","50.00 per month","","0","",""
"343230","","8.9","56707","$100.00/mo","","0","",""
"350795","","0","56620","When available","","200000","",""
"351020","","0","192482","when available","","1000","",""
"351028","","0","192482","when available","","6000","",""
"354986","","0","56620","when funds are available","","100000","",""
"343343","","8.9","56707","100.00","","0","",""
"343344","","8.9","56707","$100.00","","0","",""
"343345","","8.9","56707","$100.00","","0","",""
"343346","","8.9","56707","$100.00","","0","",""
"373687","","0","108646","Repay if Surplus","","0","",""
"359767","","","195122","end of campaign","","4431.53","",""
"374185","","0","","Pending","","150000","","367538"
"374387","",".01","112479","n/a","","1000","",""
"374388","",".01","112479","after campaign","","1000","",""
"374389","",".01","112479","after campaign","","15000","",""
"374390","",".01","112479","after campaign","","1500","",""
"360303","","0","193409","Due at close of campaign","","761.4","",""
"365274","","0","127727","UNDECIDED","","30000","",""
"361373","","0","49980","On Demand","","10000","",""
"361475","","0","99181","ON DEMAND","","200","",""
"361476","","0","99181","ON DEMAND","","3000","",""
"361595","","0","191032","as monies b/co available","","0","",""
"361596","","0","191065","as monies b/co available","","915.78","",""
"371522","","0","107140","Due at close of committee","","20000","",""
"357376","","0","110523","00.00","","0","",""
"357451","","0","192482","when available","","1000","",""
"357482","","0","192482","when available","","4000","",""
"371570","",".05","52338","with surplus funds if any","","0","",""
"371687","","0","","On Demand","","10000","","366536"
"371688","","0","","On Demand","","5000","","367010"
"371689","","0","","On Demand","","5000","","367012"
"371690","","0","","On Demand","","2500","","367018"
"361999","","0","195469","On Demand","","0","",""
"357746","","0","115034","Balance due by November 1, 2006","","0","",""
"362833","","0","","When funds are available","","60000","","256169"
"362841","","0","","When funds are available","","40000","","256916"
"362843","","0","","When funds are available","","9601.88","","257349"
"362846","","0","","When funds are available","","37500","","257801"
"362847","","0","","When funds are available","","2096.25","","257803"
"362848","","0","","When funds are available","","5988.1","","257805"
"362849","","0","","When funds are available","","5988.1","","257807"
"358287","","0","194709","on demand","","400","",""
"363316","","0","89082","in full","","1550","",""
"363686","","0","192482","when available","","1000","",""
"363508","","0","97493","On demand on or after Nov. 15, 2006","","2500","",""
"363509","","0","97493","Payable on demand on or after Nov. 15, 2006","","2500","",""
"359196","","0","194844","on demand","","5090.94","",""
"363705","","0","192482","when available","","0","",""
"399093","","0","","Pending","","0","",""
"401117","","0","107140","Due at close of committee","","20000","",""
"394362","","0","188140","due on demand","","0","",""
"399092","","0","","Pending","","0","",""
"383011","","0","95648","When funds are available","","5697.02","",""
"376020","","0","198407","Lumpsum","","2800","",""
"376094","","0","52706","When Funds Available","","0","",""
"391836","","0","52706","AS FUNDS ARE AVAILABLE","","0","",""
"391849","","0","52706","AS FUNDS ARE AVAILABLE","","0","",""
"376760","",".08","","As funds are available","","4000","","359365"
"376761","",".08","","as funds are available","","13000","","370698"
"388520","","0","185347","Demand","","200","",""
"391910","","0","52706","When Funds Available","","0","",""
"376588","",".07","58513","Demand","","0","",""
"396069","","0","193409","Due at close of campaign","","761.4","",""
"386700","","0","185347","Demand","","5000","",""
"396764","",".05","200745","30 days","","227.5","",""
"399265","","","198944","monthly","","400","",""
"398926","","0","","Pending","","0","",""
"398927","","0","49984","Pending","","0","",""
"380421","","0","","When funds are available","","60000","",""
"380422","","0","","When funds are available","","40000","",""
"380423","","0","","When funds are available","","9601.88","",""
"380424","","0","","When funds are available","","37500","",""
"380425","","0","","When funds are available","","2096.25","",""
"380426","","0","","When funds are available","","5988.1","",""
"380427","","0","","When funds are available","","5988.1","",""
"393562","","0","100390","ON DEMAND","","50","",""
"393563","","0","100390","ON DEMAND","","48","",""
"393564","","0","100390","ON DEMAND","","14.87","",""
"405840","",".01","112479","n/a","","1000","",""
"405591","",".07","58513","Demand","","0","",""
"405592","",".07","58513","Demand","","0","",""
"408518","","0","49981","when funds are available","","100000","",""
"404094","320",".08","51491","3 months","40000","40000","",""
"405747","","0","112479","if surplus is available","","3000","",""
"408910","","0","49981","when funds are available","","100000","",""
"413335","","0","95534","none","","22000","",""
"404967","","0","109754","N/A","","2750.76","",""
"405018","","0","71157","Repay if Surplus","","13322.12","",""
"405019","","0","71157","Repay if Surplus","","2000","",""
"409423","","0","49981","when funds are available","","100000","",""
"405244","",".07","58513","Demand","","0","",""
"405376","",".07","58513","Demand","","0","",""
"409634","","0","49981","12 Months Lumpsum","","15030","",""
"405841","",".01","112479","after campaign","","1000","",""
"405842","",".01","112479","after campaign","","15000","",""
"405843","",".01","112479","after campaign","","1500","",""
"405882","","0","200522","on demand","","0","1",""
"405883","","0","200522","on demand","","0","1",""
"405884","","0","200522","on demand","","0","1",""
"409956","","0","49981","when funds are available","","100000","",""
"406325","","0","78928","in full at end of campaign","","25000","",""
"414775","",".07","58513","Demand","","0","",""
"417581","","0","204105","repay if surplus","","0","",""
"417582","","0","204105","repay if surplus","","0","",""
"417583","","0","204105","repay if surplus","","0","",""
"402444","","0","201359","2000 by 12/31/2007","","0","",""
"410798","",".01","112479","n/a","","1000","",""
"410799","",".01","112479","after campaign","","1000","",""
"410800","",".01","112479","after campaign","","15000","",""
"410801","",".01","112479","after campaign","","1500","",""
"415335","",".07","31062","Lump-sum within 6 months","","0","",""
"415670","","0","108665","End of campaign","","200","",""
"415711","","0","108665","When funds are available","","4250","",""
"407452","","0","202174","On demand after election","","0","1",""
